p_id,v_id,v_pos,w_pos,county,place_name,area_name,person_cluster,english_variant,word,word_normalised,word_in_english
123630,1715496,92,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mardi/Mard,sandimardi,sandimardi,beggar Mardi
123630,1715504,100,2,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mardi/Mard,mardil,Mardil,at Mardi
123630,1715504,100,2,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mardi/Mard,mardil,Mardil,at Mardi
123630,1715508,107,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715508,107,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715509,108,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715509,108,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715512,111,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715512,111,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715520,119,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715520,119,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715529,128,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715529,128,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715534,133,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715534,133,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715538,137,1,Virumaa,Haljala,Haljala,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123630,1715538,137,1,Virumaa,Väike-Maarja,Väike-Maarja,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
123737,1717198,1,2,Harjumaa,Jõelähtme,Jõelähtme,Mary / Maria / Maarja / Mari,Maija/Maie,maie,maie,Maie
123737,1717199,2,1,Harjumaa,Jõelähtme,Jõelähtme,Mary / Maria / Maarja / Mari,Maija/Maie,maie,maie,Maie
123737,1717226,29,2,Harjumaa,Jõelähtme,Jõelähtme,Mary / Maria / Maarja / Mari,Maija/Maie,maie,maie,Maie
123811,1230040,1,1,Harjumaa,Harju-Jaani,Harju-Jaani,John / Jaan / Jussi / Hans,John/St John,jaanikene,jaanikene,Little John
123823,1718361,1,4,Harjumaa,Harju-Jaani,Harju-Jaani,Anna / Anne / Ann / Anni,Anna,annekesta,Annekest,little Anna
123823,1718362,2,2,Harjumaa,Harju-Jaani,Harju-Jaani,Anna / Anne / Ann / Anni,Anna,anne,Anne,Anna
123876,1719206,1,4,Harjumaa,Harju-Jaani,Harju-Jaani,Mary / Maria / Maarja / Mari,Mary,mari,Mari,Mary
124025,1721215,28,2,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Martin / Mart / Märt,Mart/Marti,mardi,Mardi,Mart's
124026,1721224,6,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
124101,1722349,17,3,Viljandimaa,Tarvastu,Tarvastu,Anna / Anne / Ann / Anni,Anne,annekene,annekene,little Anne
124101,1722353,22,1,Viljandimaa,Tarvastu,Tarvastu,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
124101,1722355,24,1,Viljandimaa,Tarvastu,Tarvastu,Anna / Anne / Ann / Anni,Anne,anne,Anne,Anne
124165,1723199,1,1,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
124165,1723199,1,1,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
124165,1723203,6,1,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,Hans,hanso,Hansu,Hans's
124165,1723203,6,1,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Hans,hanso,Hansu,Hans's
124165,1723206,9,1,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,Hans,hantsu,Hansu,Hans's
124165,1723206,9,1,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Hans,hantsu,Hansu,Hans's
124165,1378542,11,1,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
124165,1378542,11,1,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
124165,1723210,14,4,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,Ants,antsuke,Antsuke,little Ants
124165,1723210,14,4,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Ants,antsuke,Antsuke,little Ants
124227,1724339,16,4,Setumaa,Setumaa,Setumaa,Jesus / Christ,Jesus,jeesu,Jeesuse,of Jesus
124227,1724340,17,2,Setumaa,Setumaa,Setumaa,Mary / Maria / Maarja / Mari,Mary,maarja,Maarja,of Mary
124227,1724341,18,2,Setumaa,Setumaa,Setumaa,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
124227,1724342,19,2,Setumaa,Setumaa,Setumaa,Mary / Maria / Maarja / Mari,Mary,maarja,Maarja,Mary
124227,1724345,22,1,Setumaa,Setumaa,Setumaa,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
124227,1724345,22,3,Setumaa,Setumaa,Setumaa,Mary / Maria / Maarja / Mari,Mary,maarja,Maarja,Mary
124227,1724350,27,1,Setumaa,Setumaa,Setumaa,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
124227,1724351,28,1,Setumaa,Setumaa,Setumaa,Mary / Maria / Maarja / Mari,Mary,maarja,Maarja,Mary
124281,1346020,2,1,Harjumaa,Rapla,Rapla,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124281,1346020,2,3,Harjumaa,Rapla,Rapla,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124281,1725713,3,1,Harjumaa,Rapla,Rapla,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124281,1725714,4,1,Harjumaa,Rapla,Rapla,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124281,1209953,11,1,Harjumaa,Rapla,Rapla,Catherine / Kadri / Katri,Kadri,kadril,Kadril,at Kadri
124286,1725803,5,4,Harjumaa,Rapla,Rapla,Anna / Anne / Ann / Anni,Ann,anneke,Anneke,little Ann
124304,1726190,1,3,Valgamaa,Valgamaa,,Anna / Anne / Ann / Anni,Anne,annekene,annekena,little Anne
124304,1726190,1,3,Viljandimaa,Paistu,Paistu,Anna / Anne / Ann / Anni,Anne,annekene,annekena,little Anne
124304,1726199,10,2,Valgamaa,Valgamaa,,Peter / Pietari / Peeter,Peter,peeter,Peeter,Peter
124304,1726199,10,2,Viljandimaa,Paistu,Paistu,Peter / Pietari / Peeter,Peter,peeter,Peeter,Peter
124397,1727717,1,3,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,John/St John,jaani,jaani,to John's
124406,1727850,6,1,Pärnumaa,Halliste,Halliste,Anna / Anne / Ann / Anni,Ann,ann,Ann,Ann
124436,1728334,9,3,Harjumaa,Jüri,Jüri,Catherine / Kadri / Katri,Kaisa/Kaie,kaie,Kaie,Kaie's
124454,1728514,6,3,Tartumaa,Äksi,Äksi,Anna / Anne / Ann / Anni,Anne,anne,Anne,Anne's
124480,1715110,2,1,Viljandimaa,Pilistvere,Pilistvere,John / Jaan / Jussi / Hans,Hans,Hans,Hans,Hans
124620,1731821,2,2,Tartumaa,Tartu-Maarja,Tartu-Maarja,John / Jaan / Jussi / Hans,Hans,hansu,Hansu,Hans's
124641,1732128,18,1,Võrumaa,Rõuge,Rõuge,Jesus / Christ,Jesus,jeesu,Jeesuse,Jesus's
124683,1230040,1,1,Harjumaa,Kuusalu,Kuusalu,John / Jaan / Jussi / Hans,John/St John,jaanikene,jaanikene,little John
124699,1733375,1,3,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadrisandi,Kadrisaadik,Kadri's envoy
124699,1631106,2,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733376,3,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733377,4,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733378,5,2,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1432232,6,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733383,11,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733393,21,2,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733394,22,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733395,23,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733396,24,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733397,25,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733398,26,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
124699,1733399,27,1,Viljandimaa,Helme,Helme,Catherine / Kadri / Katri,Kadri,kadril,Kadril,Kadri has
124710,1733544,5,3,Pärnumaa,Saarde,Saarde,Mary / Maria / Maarja / Mari,Maija/Maie,Maie,Maie,Maie
124718,1733668,6,1,välismaa,välismaa,,John / Jaan / Jussi / Hans,Jaan/Jaani,suurejaani,Suure-Jaani,Suure-Jaani's
124752,1734220,15,1,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,John/St John,jaaniheina,jaanihein,St. John's hay
124816,1735340,4,2,Võrumaa,Rõuge,Rõuge,John / Jaan / Jussi / Hans,Jaan/Jaani,jaani,Jaani,Jaan's
124871,1736380,2,1,Pärnumaa,Tõstamaa,Tõstamaa,Anna / Anne / Ann / Anni,Anne,annele,Annele,To Anne
124904,1230782,1,1,Viljandimaa,Tarvastu,Tarvastu,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
124904,1736961,2,1,Viljandimaa,Tarvastu,Tarvastu,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
124904,1736963,4,1,Viljandimaa,Tarvastu,Tarvastu,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
124943,1737579,20,3,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Anna / Anne / Ann / Anni,Anne,annekene,annekene,little Anne
125148,1741033,24,3,Pärnumaa,Kihnu,Kihnu,Catherine / Kadri / Katri,Kaisa/Kaie,kaie,Kaie,Kaie
125148,1741033,24,6,Pärnumaa,Kihnu,Kihnu,Mary / Maria / Maarja / Mari,Maija/Maie,maie,Maie,Maie
125183,1741771,4,1,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,Hans,Hans,Hans
125185,1741777,3,3,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märtisanti,märtisandi,Märti's beggar
125185,1741778,4,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1741781,7,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1741782,8,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1741783,9,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1741784,10,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1741785,11,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti's
125185,1421641,12,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märdi,Märdi,Märti's
125185,1421642,13,1,Tartumaa,Võnnu,Võnnu,Martin / Mart / Märt,Märt/Märti,märdi,Märdi,Märti's
125220,1742389,15,1,Tartumaa,Võnnu,Võnnu,Anna / Anne / Ann / Anni,Ann,ann,Ann,Ann
125236,1742658,37,2,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,John / Jaan / Jussi / Hans,John/St John,jaanililledega,jaanililledega,with St. John's flowers
125300,1743850,5,3,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,hansu,Hansu,Hans's
125300,1743855,10,2,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,hansule,Hansule,to Hans
125300,1743857,12,1,Pärnumaa,Halliste,Halliste,Martin / Mart / Märt,Märt/Märti,märdil,Märdil,to Märt
125333,1744364,1,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744364,1,3,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744365,2,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744366,3,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744373,10,2,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadril,Kadril,on Kadri
125333,1744377,15,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744379,17,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744381,19,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744383,21,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125333,1744385,23,1,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Catherine / Kadri / Katri,Kadri,kadri,Kadri,Kadri
125334,1744396,12,3,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Mary / Maria / Maarja / Mari,Mari,marike,Marike,little Mari
125334,1744398,14,3,Pärnumaa,Pärnu-Jaagupi,Pärnu-Jaagupi,Anna / Anne / Ann / Anni,Anne,anneke,Anneke,little Anne
125509,1747489,2,5,Läänemaa,Vigala,Vigala,Catherine / Kadri / Katri,Kaisa/Kaie,kaie,Kaie,Kaie
125509,1747490,3,2,Läänemaa,Vigala,Vigala,Catherine / Kadri / Katri,Kaisa/Kaie,kaie,Kaie,Kaie
125509,1747490,3,4,Läänemaa,Vigala,Vigala,Mary / Maria / Maarja / Mari,Maija/Maie,maie,Maie,Maie
125593,1748535,22,2,Viljandimaa,Pilistvere,Pilistvere,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
125593,1748544,36,5,Viljandimaa,Pilistvere,Pilistvere,John / Jaan / Jussi / Hans,Jaan/Jaani,jaani,Jaani,Jaani
125593,1748594,96,2,Viljandimaa,Pilistvere,Pilistvere,Martin / Mart / Märt,Mart/Marti,mart,Mart,Mart
125645,1749728,3,1,Viljandimaa,Tarvastu,Tarvastu,Peter / Pietari / Peeter,Peter,Peetrikene,Peetrikene,little Peter
125647,1749756,9,2,Viljandimaa,Tarvastu,Tarvastu,John / Jaan / Jussi / Hans,John/St John,jaanil,Jaanil,at John's
125705,1750898,8,1,Viljandimaa,Tarvastu,Tarvastu,Anna / Anne / Ann / Anni,Anne,anne,Anne,Anne
125755,1752030,29,1,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,hans,Hans,Hans
125829,1754176,8,2,Võrumaa,Võrumaa,,Mary / Maria / Maarja / Mari,Maija/Maie,maiekõst,Maiekõst,from Maie
125847,1754573,13,3,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,hansukene,Hansukene,little Hans
125847,1754575,15,4,Pärnumaa,Halliste,Halliste,John / Jaan / Jussi / Hans,Hans,hansulagi,Hansulgi,to Hans too
125849,1754666,39,2,Pärnumaa,Halliste,Halliste,Peter / Pietari / Peeter,Peter,peeter,Peeter,Peter
125892,1755400,2,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märdisanti,märtisant,Märt's saint
125892,1755400,2,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755400,2,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755401,3,1,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märdi,Märti,Märt's
125892,1755401,3,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755401,3,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755402,4,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755402,4,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755403,5,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märdisanti,märtisant,Märt's saint
125892,1755403,5,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755403,5,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755404,6,1,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märt,Märt,Märt
125892,1755404,6,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755404,6,7,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755405,7,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755405,7,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755406,8,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755406,8,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755407,9,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755407,9,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755408,10,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755408,10,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755409,11,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755409,11,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755410,12,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755410,12,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755411,13,2,Viljandimaa,Tarvastu,Tarvastu,Anna / Anne / Ann / Anni,Anne,anne,Anne,Anne
125892,1755411,13,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755411,13,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755412,14,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755412,14,7,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755414,16,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755414,16,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755415,17,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755415,17,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755416,18,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755416,18,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755417,19,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755417,19,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755418,20,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755418,20,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755420,22,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755420,22,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755421,23,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755421,23,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755422,24,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755422,24,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755423,25,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755423,25,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755424,26,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755424,26,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755425,27,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755425,27,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755426,28,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755426,28,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755427,29,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755427,29,7,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755428,30,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755428,30,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755429,31,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755429,31,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755430,32,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755430,32,6,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755432,34,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755432,34,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,marti,Märti,Märti
125892,1755433,35,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755433,35,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755435,37,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755435,37,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755436,38,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755436,38,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755437,39,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755437,39,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755438,40,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755438,40,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755439,41,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755439,41,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755440,42,3,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755440,42,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755441,43,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755441,43,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755442,44,4,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
125892,1755442,44,5,Viljandimaa,Tarvastu,Tarvastu,Martin / Mart / Märt,Märt/Märti,märti,Märti,Märti
