person_cluster,variant,area_name,mentions,poems
Anna / Anne / Ann / Anni,Ann,Ambla,7,7
Anna / Anne / Ann / Anni,Ann,Audru,7,1
Anna / Anne / Ann / Anni,Ann,Emmaste,1,1
Anna / Anne / Ann / Anni,Ann,Haljala,9,8
Anna / Anne / Ann / Anni,Ann,Halliste,2,1
Anna / Anne / Ann / Anni,Ann,Hanila,1,1
Anna / Anne / Ann / Anni,Ann,Harju-Jaani,2,2
Anna / Anne / Ann / Anni,Ann,Helme,2,2
Anna / Anne / Ann / Anni,Ann,Häädemeeste,2,2
Anna / Anne / Ann / Anni,Ann,Juuru,2,2
Anna / Anne / Ann / Anni,Ann,Järva-Jaani,2,1
Anna / Anne / Ann / Anni,Ann,Jõelähtme,3,2
Anna / Anne / Ann / Anni,Ann,Jõhvi,9,4
Anna / Anne / Ann / Anni,Ann,Jüri,1,1
Anna / Anne / Ann / Anni,Ann,Kaarma,3,2
Anna / Anne / Ann / Anni,Ann,Kadrina,19,8
Anna / Anne / Ann / Anni,Ann,Karja,6,1
Anna / Anne / Ann / Anni,Ann,Karula,1,1
Anna / Anne / Ann / Anni,Ann,Karuse,7,3
Anna / Anne / Ann / Anni,Ann,Kodavere,1,1
Anna / Anne / Ann / Anni,Ann,Koeru,8,3
Anna / Anne / Ann / Anni,Ann,Kolga-Jaani,12,8
Anna / Anne / Ann / Anni,Ann,Korpiselkä,1,1
Anna / Anne / Ann / Anni,Ann,Kose,8,5
Anna / Anne / Ann / Anni,Ann,Kullamaa,1,1
Anna / Anne / Ann / Anni,Ann,Kursi,1,1
Anna / Anne / Ann / Anni,Ann,Kuusalu,4,3
Anna / Anne / Ann / Anni,Ann,Käina,10,2
Anna / Anne / Ann / Anni,Ann,Kärla,3,3
Anna / Anne / Ann / Anni,Ann,Kõpu,1,1
Anna / Anne / Ann / Anni,Ann,Laiuse,2,2
Anna / Anne / Ann / Anni,Ann,Maarja-Magdaleena,6,5
Anna / Anne / Ann / Anni,Ann,Muhu,16,3
Anna / Anne / Ann / Anni,Ann,Mustjala,1,1
Anna / Anne / Ann / Anni,Ann,Märjamaa,1,1
Anna / Anne / Ann / Anni,Ann,Noarootsi,1,1
Anna / Anne / Ann / Anni,Ann,Otepää,3,2
Anna / Anne / Ann / Anni,Ann,Paide,2,2
Anna / Anne / Ann / Anni,Ann,Paistu,7,5
Anna / Anne / Ann / Anni,Ann,Palamuse,3,3
Anna / Anne / Ann / Anni,Ann,Peetri,8,4
Anna / Anne / Ann / Anni,Ann,Pilistvere,7,3
Anna / Anne / Ann / Anni,Ann,Puhja,2,2
Anna / Anne / Ann / Anni,Ann,Pärnu,1,1
Anna / Anne / Ann / Anni,Ann,Pärnu-Jaagupi,2,2
Anna / Anne / Ann / Anni,Ann,Põltsamaa,12,3
Anna / Anne / Ann / Anni,Ann,Põlva,2,2
Anna / Anne / Ann / Anni,Ann,Pöide,12,6
Anna / Anne / Ann / Anni,Ann,Pühalepa,12,2
Anna / Anne / Ann / Anni,Ann,Rannu,1,1
Anna / Anne / Ann / Anni,Ann,Rapla,2,2
Anna / Anne / Ann / Anni,Ann,Reigi,1,1
Anna / Anne / Ann / Anni,Ann,Ridala,5,3
Anna / Anne / Ann / Anni,Ann,Räpina,1,1
Anna / Anne / Ann / Anni,Ann,Rõngu,1,1
Anna / Anne / Ann / Anni,Ann,Rõuge,4,4
Anna / Anne / Ann / Anni,Ann,Saarde,1,1
Anna / Anne / Ann / Anni,Ann,Sangaste,5,4
Anna / Anne / Ann / Anni,Ann,Setumaa,15,9
Anna / Anne / Ann / Anni,Ann,Suure-Jaani,10,5
Anna / Anne / Ann / Anni,Ann,Tarvastu,23,6
Anna / Anne / Ann / Anni,Ann,Tori,7,4
Anna / Anne / Ann / Anni,Ann,Torma,2,2
Anna / Anne / Ann / Anni,Ann,Türi,2,2
Anna / Anne / Ann / Anni,Ann,Urvaste,12,7
Anna / Anne / Ann / Anni,Ann,Vaivara,1,1
Anna / Anne / Ann / Anni,Ann,Varbla,11,5
Anna / Anne / Ann / Anni,Ann,Vigala,24,8
Anna / Anne / Ann / Anni,Ann,Viljandi,9,5
Anna / Anne / Ann / Anni,Ann,Viru-Jaagupi,6,1
Anna / Anne / Ann / Anni,Ann,Viru-Nigula,10,5
Anna / Anne / Ann / Anni,Ann,Väike-Maarja,4,4
Anna / Anne / Ann / Anni,Ann,Vändra,4,2
Anna / Anne / Ann / Anni,Ann,Võnnu,12,5
Anna / Anne / Ann / Anni,Ann,Äksi,3,1
Anna / Anne / Ann / Anni,Anna,Alahärmä,1,1
Anna / Anne / Ann / Anni,Anna,Alatornio,1,1
Anna / Anne / Ann / Anni,Anna,Ambla,1,1
Anna / Anne / Ann / Anni,Anna,Asikkala,1,1
Anna / Anne / Ann / Anni,Anna,Evijärvi,1,1
Anna / Anne / Ann / Anni,Anna,Haljala,2,2
Anna / Anne / Ann / Anni,Anna,Harju-Jaani,2,2
Anna / Anne / Ann / Anni,Anna,Hattula,1,1
Anna / Anne / Ann / Anni,Anna,Heinävesi,2,2
Anna / Anne / Ann / Anni,Anna,Helme,1,1
Anna / Anne / Ann / Anni,Anna,Ilomantsi,2,1
Anna / Anne / Ann / Anni,Anna,Joroinen,1,1
Anna / Anne / Ann / Anni,Anna,Jõelähtme,3,1
Anna / Anne / Ann / Anni,Anna,Jõhvi,1,1
Anna / Anne / Ann / Anni,Anna,Kaavi,1,1
Anna / Anne / Ann / Anni,Anna,Kadrina,1,1
Anna / Anne / Ann / Anni,Anna,Kalajoki,1,1
Anna / Anne / Ann / Anni,Anna,Kangaslampi,1,1
Anna / Anne / Ann / Anni,Anna,Kangasniemi,1,1
Anna / Anne / Ann / Anni,Anna,Karttula,1,1
Anna / Anne / Ann / Anni,Anna,Kaustinen,1,1
Anna / Anne / Ann / Anni,Anna,Kestilä,1,1
Anna / Anne / Ann / Anni,Anna,Kitee,1,1
Anna / Anne / Ann / Anni,Anna,Kuusalu,3,2
Anna / Anne / Ann / Anni,Anna,Lapua,1,1
Anna / Anne / Ann / Anni,Anna,Liperi,1,1
Anna / Anne / Ann / Anni,Anna,Loppi,1,1
Anna / Anne / Ann / Anni,Anna,Maarja-Magdaleena,1,1
Anna / Anne / Ann / Anni,Anna,Nurmijärvi,1,1
Anna / Anne / Ann / Anni,Anna,Oulu,1,1
Anna / Anne / Ann / Anni,Anna,Paistu,1,1
Anna / Anne / Ann / Anni,Anna,Peetri,1,1
Anna / Anne / Ann / Anni,Anna,Perho,1,1
Anna / Anne / Ann / Anni,Anna,Pilistvere,1,1
Anna / Anne / Ann / Anni,Anna,Puolanka,1,1
Anna / Anne / Ann / Anni,Anna,Raahe,1,1
Anna / Anne / Ann / Anni,Anna,Ranua,1,1
Anna / Anne / Ann / Anni,Anna,Renko,1,1
Anna / Anne / Ann / Anni,Anna,Ristijärvi,1,1
Anna / Anne / Ann / Anni,Anna,Sotkamo,1,1
Anna / Anne / Ann / Anni,Anna,Spankkova,1,1
Anna / Anne / Ann / Anni,Anna,Suojärvi,1,1
Anna / Anne / Ann / Anni,Anna,Suonenjoki,1,1
Anna / Anne / Ann / Anni,Anna,Sysmä,1,1
Anna / Anne / Ann / Anni,Anna,Tulemajärvi,2,2
Anna / Anne / Ann / Anni,Anna,Turku,1,1
Anna / Anne / Ann / Anni,Anna,Töysä,1,1
Anna / Anne / Ann / Anni,Anna,Urvaste,1,1
Anna / Anne / Ann / Anni,Anna,Uskela,1,1
Anna / Anne / Ann / Anni,Anna,Vanaja,1,1
Anna / Anne / Ann / Anni,Anna,Vigala,1,1
Anna / Anne / Ann / Anni,Anna,Virrat,1,1
Anna / Anne / Ann / Anni,Anna,Virtasalmi,1,1
Anna / Anne / Ann / Anni,Anna,Viru-Jaagupi,1,1
Anna / Anne / Ann / Anni,Anna,Vuole,1,1
Anna / Anne / Ann / Anni,Anne,Ambla,19,15
Anna / Anne / Ann / Anni,Anne,Anna,1,1
Anna / Anne / Ann / Anni,Anne,Audru,5,4
Anna / Anne / Ann / Anni,Anne,Haljala,47,36
Anna / Anne / Ann / Anni,Anne,Halliste,26,18
Anna / Anne / Ann / Anni,Anne,Hargla,9,5
Anna / Anne / Ann / Anni,Anne,Harju-Jaani,5,5
Anna / Anne / Ann / Anni,Anne,Helme,34,20
Anna / Anne / Ann / Anni,Anne,Häädemeeste,7,5
Anna / Anne / Ann / Anni,Anne,Iisaku,7,7
Anna / Anne / Ann / Anni,Anne,Jaani,2,2
Anna / Anne / Ann / Anni,Anne,Juuru,2,1
Anna / Anne / Ann / Anni,Anne,Jämaja,4,2
Anna / Anne / Ann / Anni,Anne,Järva-Jaani,3,3
Anna / Anne / Ann / Anni,Anne,Järva-Madise,8,7
Anna / Anne / Ann / Anni,Anne,Jõelähtme,4,4
Anna / Anne / Ann / Anni,Anne,Jõhvi,10,6
Anna / Anne / Ann / Anni,Anne,Jüri,7,5
Anna / Anne / Ann / Anni,Anne,Kaarma,1,1
Anna / Anne / Ann / Anni,Anne,Kadrina,40,25
Anna / Anne / Ann / Anni,Anne,Kambja,3,3
Anna / Anne / Ann / Anni,Anne,Kanepi,6,5
Anna / Anne / Ann / Anni,Anne,Karja,4,2
Anna / Anne / Ann / Anni,Anne,Karksi,50,30
Anna / Anne / Ann / Anni,Anne,Karula,4,3
Anna / Anne / Ann / Anni,Anne,Karuse,8,6
Anna / Anne / Ann / Anni,Anne,Keila,1,1
Anna / Anne / Ann / Anni,Anne,Kihelkonna,1,1
Anna / Anne / Ann / Anni,Anne,Kodavere,9,7
Anna / Anne / Ann / Anni,Anne,Koeru,25,9
Anna / Anne / Ann / Anni,Anne,Kolga-Jaani,34,17
Anna / Anne / Ann / Anni,Anne,Kose,18,11
Anna / Anne / Ann / Anni,Anne,Kursi,9,7
Anna / Anne / Ann / Anni,Anne,Kuusalu,27,17
Anna / Anne / Ann / Anni,Anne,Kärla,1,1
Anna / Anne / Ann / Anni,Anne,Kõpu,7,4
Anna / Anne / Ann / Anni,Anne,Laiuse,15,13
Anna / Anne / Ann / Anni,Anne,Lihula,3,3
Anna / Anne / Ann / Anni,Anne,Lüganuse,4,3
Anna / Anne / Ann / Anni,Anne,Maarja-Magdaleena,16,10
Anna / Anne / Ann / Anni,Anne,Martna,3,2
Anna / Anne / Ann / Anni,Anne,Mihkli,2,1
Anna / Anne / Ann / Anni,Anne,Muhu,12,8
Anna / Anne / Ann / Anni,Anne,Mustjala,6,3
Anna / Anne / Ann / Anni,Anne,Märjamaa,6,6
Anna / Anne / Ann / Anni,Anne,Nurmes,1,1
Anna / Anne / Ann / Anni,Anne,Nõo,8,6
Anna / Anne / Ann / Anni,Anne,Otepää,7,6
Anna / Anne / Ann / Anni,Anne,Paide,9,4
Anna / Anne / Ann / Anni,Anne,Paistu,42,19
Anna / Anne / Ann / Anni,Anne,Palamuse,9,8
Anna / Anne / Ann / Anni,Anne,Peetri,5,4
Anna / Anne / Ann / Anni,Anne,Pilistvere,18,8
Anna / Anne / Ann / Anni,Anne,Puhja,5,3
Anna / Anne / Ann / Anni,Anne,Pärnu,4,4
Anna / Anne / Ann / Anni,Anne,Pärnu-Jaagupi,8,5
Anna / Anne / Ann / Anni,Anne,Põltsamaa,26,12
Anna / Anne / Ann / Anni,Anne,Põlva,5,5
Anna / Anne / Ann / Anni,Anne,Pöide,7,4
Anna / Anne / Ann / Anni,Anne,Pühalepa,3,3
Anna / Anne / Ann / Anni,Anne,Rakvere,1,1
Anna / Anne / Ann / Anni,Anne,Rannu,4,4
Anna / Anne / Ann / Anni,Anne,Rapla,9,8
Anna / Anne / Ann / Anni,Anne,Ridala,1,1
Anna / Anne / Ann / Anni,Anne,Risti,4,4
Anna / Anne / Ann / Anni,Anne,Räpina,3,3
Anna / Anne / Ann / Anni,Anne,Rõngu,7,6
Anna / Anne / Ann / Anni,Anne,Saarde,23,6
Anna / Anne / Ann / Anni,Anne,Sangaste,13,10
Anna / Anne / Ann / Anni,Anne,Savitaipale,1,1
Anna / Anne / Ann / Anni,Anne,Setumaa,22,17
Anna / Anne / Ann / Anni,Anne,Simuna,9,8
Anna / Anne / Ann / Anni,Anne,Suure-Jaani,16,8
Anna / Anne / Ann / Anni,Anne,Tartu-Maarja,5,2
Anna / Anne / Ann / Anni,Anne,Tarvastu,25,17
Anna / Anne / Ann / Anni,Anne,Tori,8,5
Anna / Anne / Ann / Anni,Anne,Torma,9,5
Anna / Anne / Ann / Anni,Anne,Tõstamaa,4,3
Anna / Anne / Ann / Anni,Anne,Türi,8,4
Anna / Anne / Ann / Anni,Anne,Urvaste,12,9
Anna / Anne / Ann / Anni,Anne,Vaivara,8,6
Anna / Anne / Ann / Anni,Anne,Valjala,3,1
Anna / Anne / Ann / Anni,Anne,Varbla,3,3
Anna / Anne / Ann / Anni,Anne,Vastseliina,3,2
Anna / Anne / Ann / Anni,Anne,Vigala,10,10
Anna / Anne / Ann / Anni,Anne,Viljandi,30,15
Anna / Anne / Ann / Anni,Anne,Viru-Jaagupi,3,2
Anna / Anne / Ann / Anni,Anne,Viru-Nigula,14,7
Anna / Anne / Ann / Anni,Anne,Väike-Maarja,20,16
Anna / Anne / Ann / Anni,Anne,Vändra,16,9
Anna / Anne / Ann / Anni,Anne,Võnnu,8,5
Anna / Anne / Ann / Anni,Anne,Äksi,12,8
Anna / Anne / Ann / Anni,Anni,Alatornio,4,3
Anna / Anne / Ann / Anni,Anni,Anttola,2,1
Anna / Anne / Ann / Anni,Anni,Forssa,1,1
Anna / Anne / Ann / Anni,Anni,Halikko,1,1
Anna / Anne / Ann / Anni,Anni,Haljala,1,1
Anna / Anne / Ann / Anni,Anni,Hattula,2,2
Anna / Anne / Ann / Anni,Anni,Heinjoki,3,3
Anna / Anne / Ann / Anni,Anni,Heinävesi,4,4
Anna / Anne / Ann / Anni,Anni,Hietamäki,5,3
Anna / Anne / Ann / Anni,Anni,Hollola,2,2
Anna / Anne / Ann / Anni,Anni,Hämeenlinna,6,6
Anna / Anne / Ann / Anni,Anni,Iitti,2,2
Anna / Anne / Ann / Anni,Anni,Ilomantsi,12,7
Anna / Anne / Ann / Anni,Anni,Impilahti,2,2
Anna / Anne / Ann / Anni,Anni,Janakkala,1,1
Anna / Anne / Ann / Anni,Anni,Joensuu,1,1
Anna / Anne / Ann / Anni,Anni,Kadrina,1,1
Anna / Anne / Ann / Anni,Anni,Kaprio,10,4
Anna / Anne / Ann / Anni,Anni,Karuna,1,1
Anna / Anne / Ann / Anni,Anni,Karunki,3,2
Anna / Anne / Ann / Anni,Anni,Kauhajoki,2,2
Anna / Anne / Ann / Anni,Anni,Kauvatsa,1,1
Anna / Anne / Ann / Anni,Anni,Kiestinki,2,1
Anna / Anne / Ann / Anni,Anni,Kihniö,1,1
Anna / Anne / Ann / Anni,Anni,Kirvu,1,1
Anna / Anne / Ann / Anni,Anni,Kivennapa,4,4
Anna / Anne / Ann / Anni,Anni,Koivisto,11,6
Anna / Anne / Ann / Anni,Anni,Kokkola,1,1
Anna / Anne / Ann / Anni,Anni,Kontiolahti,5,4
Anna / Anne / Ann / Anni,Anni,Kontokki,20,7
Anna / Anne / Ann / Anni,Anni,Koprina,13,3
Anna / Anne / Ann / Anni,Anni,Korpilahti,1,1
Anna / Anne / Ann / Anni,Anni,Korpiselkä,7,5
Anna / Anne / Ann / Anni,Anni,Koskenpää,1,1
Anna / Anne / Ann / Anni,Anni,Kuhmo,2,1
Anna / Anne / Ann / Anni,Anni,Kullamaa,2,1
Anna / Anne / Ann / Anni,Anni,Kuolemajärvi,3,1
Anna / Anne / Ann / Anni,Anni,Kuopio,3,3
Anna / Anne / Ann / Anni,Anni,Kupanitsa,4,1
Anna / Anne / Ann / Anni,Anni,Kurkijoki,1,1
Anna / Anne / Ann / Anni,Anni,Kuusalu,3,1
Anna / Anne / Ann / Anni,Anni,Kuusamo,9,1
Anna / Anne / Ann / Anni,Anni,Kuusjoki,3,3
Anna / Anne / Ann / Anni,Anni,Lavansaari,5,4
Anna / Anne / Ann / Anni,Anni,Lempaala,6,4
Anna / Anne / Ann / Anni,Anni,Liissilä,4,2
Anna / Anne / Ann / Anni,Anni,Liperi,3,2
Anna / Anne / Ann / Anni,Anni,Loppi,1,1
Anna / Anne / Ann / Anni,Anni,Luopioinen,1,1
Anna / Anne / Ann / Anni,Anni,Lüganuse,1,1
Anna / Anne / Ann / Anni,Anni,Maksuatiha,2,2
Anna / Anne / Ann / Anni,Anni,Metsäpirtti,1,1
Anna / Anne / Ann / Anni,Anni,Moloskovitsa,9,6
Anna / Anne / Ann / Anni,Anni,Muolaa,1,1
Anna / Anne / Ann / Anni,Anni,Mäntsälä,1,1
Anna / Anne / Ann / Anni,Anni,Mäntyharju,3,2
Anna / Anne / Ann / Anni,Anni,Nakkila,1,1
Anna / Anne / Ann / Anni,Anni,Narvusi,28,15
Anna / Anne / Ann / Anni,Anni,Orimattila,1,1
Anna / Anne / Ann / Anni,Anni,Paatene,16,1
Anna / Anne / Ann / Anni,Anni,Paattinen,2,2
Anna / Anne / Ann / Anni,Anni,Parikkala,1,1
Anna / Anne / Ann / Anni,Anni,Peetri,2,2
Anna / Anne / Ann / Anni,Anni,Perniö,1,1
Anna / Anne / Ann / Anni,Anni,Pieksämäki,1,1
Anna / Anne / Ann / Anni,Anni,Pielisjärvi,2,1
Anna / Anne / Ann / Anni,Anni,Pirkkala,1,1
Anna / Anne / Ann / Anni,Anni,Porajärvi,4,1
Anna / Anne / Ann / Anni,Anni,Pudasjärvi,1,1
Anna / Anne / Ann / Anni,Anni,Pukkila,1,1
Anna / Anne / Ann / Anni,Anni,Puolanka,1,1
Anna / Anne / Ann / Anni,Anni,Pyhäjärvi Ul.,1,1
Anna / Anne / Ann / Anni,Anni,Pyhäjärvi Vpl.,3,3
Anna / Anne / Ann / Anni,Anni,Pälkäne,1,1
Anna / Anne / Ann / Anni,Anni,Repola,5,4
Anna / Anne / Ann / Anni,Anni,Risti,2,1
Anna / Anne / Ann / Anni,Anni,Ristijärvi,1,1
Anna / Anne / Ann / Anni,Anni,Rovaniemi,7,7
Anna / Anne / Ann / Anni,Anni,Rukajärvi,3,2
Anna / Anne / Ann / Anni,Anni,Räisälä,1,1
Anna / Anne / Ann / Anni,Anni,Rõuge,4,1
Anna / Anne / Ann / Anni,Anni,Saarijärvi,3,3
Anna / Anne / Ann / Anni,Anni,Sakkola,8,1
Anna / Anne / Ann / Anni,Anni,Salmi,6,4
Anna / Anne / Ann / Anni,Anni,Savitaipale,1,1
Anna / Anne / Ann / Anni,Anni,Seiskari,8,4
Anna / Anne / Ann / Anni,Anni,Siilinjärvi,1,1
Anna / Anne / Ann / Anni,Anni,Simo,2,1
Anna / Anne / Ann / Anni,Anni,Skuoritsa,8,2
Anna / Anne / Ann / Anni,Anni,Soanlahti,2,2
Anna / Anne / Ann / Anni,Anni,Soikkola,23,14
Anna / Anne / Ann / Anni,Anni,Sortavala,1,1
Anna / Anne / Ann / Anni,Anni,Spankkova,2,1
Anna / Anne / Ann / Anni,Anni,Suistamo,22,13
Anna / Anne / Ann / Anni,Anni,Suojärvi,25,11
Anna / Anne / Ann / Anni,Anni,Suomussalmi,1,1
Anna / Anne / Ann / Anni,Anni,Sääksmäki,1,1
Anna / Anne / Ann / Anni,Anni,Sääminki,1,1
Anna / Anne / Ann / Anni,Anni,Tampere,4,4
Anna / Anne / Ann / Anni,Anni,Terijoki,4,1
Anna / Anne / Ann / Anni,Anni,Tervo,2,2
Anna / Anne / Ann / Anni,Anni,Tohmajärvi,1,1
Anna / Anne / Ann / Anni,Anni,Toksova,8,3
Anna / Anne / Ann / Anni,Anni,Tori,3,3
Anna / Anne / Ann / Anni,Anni,Tulemajärvi,19,14
Anna / Anne / Ann / Anni,Anni,Tuupovaara,1,1
Anna / Anne / Ann / Anni,Anni,Tuutari,1,1
Anna / Anne / Ann / Anni,Anni,Tyrväntö,1,1
Anna / Anne / Ann / Anni,Anni,Tyrö,5,4
Anna / Anne / Ann / Anni,Anni,Töysä,1,1
Anna / Anne / Ann / Anni,Anni,Uskela,1,1
Anna / Anne / Ann / Anni,Anni,Uusikaupunki,1,1
Anna / Anne / Ann / Anni,Anni,Valkeala,1,1
Anna / Anne / Ann / Anni,Anni,Venjoki,1,1
Anna / Anne / Ann / Anni,Anni,Vieljärvi,3,1
Anna / Anne / Ann / Anni,Anni,Vigala,2,1
Anna / Anne / Ann / Anni,Anni,Virrat,1,1
Anna / Anne / Ann / Anni,Anni,Viru-Nigula,2,2
Anna / Anne / Ann / Anni,Anni,Vuokkiniemi,10,5
Anna / Anne / Ann / Anni,Anni,Vuole,20,9
Anna / Anne / Ann / Anni,Anni,Ylämaa,1,1
Anna / Anne / Ann / Anni,Anu,Haljala,1,1
Anna / Anne / Ann / Anni,Anu,Harju-Jaani,1,1
Anna / Anne / Ann / Anni,Anu,Impilahti,1,1
Anna / Anne / Ann / Anni,Anu,Järva-Jaani,4,1
Anna / Anne / Ann / Anni,Anu,Karula,1,1
Anna / Anne / Ann / Anni,Anu,Kattila,3,2
Anna / Anne / Ann / Anni,Anu,Kolga-Jaani,1,1
Anna / Anne / Ann / Anni,Anu,Kursi,1,1
Anna / Anne / Ann / Anni,Anu,Laiuse,1,1
Anna / Anne / Ann / Anni,Anu,Lääne-Nigula,1,1
Anna / Anne / Ann / Anni,Anu,Lüganuse,1,1
Anna / Anne / Ann / Anni,Anu,Narvusi,3,2
Anna / Anne / Ann / Anni,Anu,Puhja,2,1
Anna / Anne / Ann / Anni,Anu,Põltsamaa,2,1
Anna / Anne / Ann / Anni,Anu,Pöide,3,2
Anna / Anne / Ann / Anni,Anu,Pühalepa,1,1
Anna / Anne / Ann / Anni,Anu,Rannu,2,1
Anna / Anne / Ann / Anni,Anu,Sangaste,2,2
Anna / Anne / Ann / Anni,Anu,Serepetta,2,1
Anna / Anne / Ann / Anni,Anu,Suistamo,2,2
Anna / Anne / Ann / Anni,Anu,Säämäjärvi,1,1
Anna / Anne / Ann / Anni,Anu,Tõstamaa,1,1
Anna / Anne / Ann / Anni,Anu,Urvaste,2,1
Anna / Anne / Ann / Anni,Anu,Viru-Nigula,2,1
Anna / Anne / Ann / Anni,Other,Audru,3,1
Anna / Anne / Ann / Anni,Other,Haljala,2,2
Anna / Anne / Ann / Anni,Other,Hargla,1,1
Anna / Anne / Ann / Anni,Other,Harju-Jaani,2,2
Anna / Anne / Ann / Anni,Other,Hämeenlinna,1,1
Anna / Anne / Ann / Anni,Other,Ilmajoki,1,1
Anna / Anne / Ann / Anni,Other,Ilomantsi,1,1
Anna / Anne / Ann / Anni,Other,Isokyrö,1,1
Anna / Anne / Ann / Anni,Other,Jaani,1,1
Anna / Anne / Ann / Anni,Other,Jõelähtme,1,1
Anna / Anne / Ann / Anni,Other,Jõhvi,2,2
Anna / Anne / Ann / Anni,Other,Kadrina,1,1
Anna / Anne / Ann / Anni,Other,Karksi,2,1
Anna / Anne / Ann / Anni,Other,Karula,1,1
Anna / Anne / Ann / Anni,Other,Karuse,1,1
Anna / Anne / Ann / Anni,Other,Kattila,1,1
Anna / Anne / Ann / Anni,Other,Keila,1,1
Anna / Anne / Ann / Anni,Other,Kemijärvi,1,1
Anna / Anne / Ann / Anni,Other,Kiestinki,2,1
Anna / Anne / Ann / Anni,Other,Koeru,1,1
Anna / Anne / Ann / Anni,Other,Kose,2,2
Anna / Anne / Ann / Anni,Other,Kuivaniemi,1,1
Anna / Anne / Ann / Anni,Other,Lappee,1,1
Anna / Anne / Ann / Anni,Other,Lempaala,1,1
Anna / Anne / Ann / Anni,Other,Leppävirta,1,1
Anna / Anne / Ann / Anni,Other,Liperi,2,1
Anna / Anne / Ann / Anni,Other,Muhu,4,2
Anna / Anne / Ann / Anni,Other,Narvusi,2,2
Anna / Anne / Ann / Anni,Other,Nõo,1,1
Anna / Anne / Ann / Anni,Other,Otepää,2,2
Anna / Anne / Ann / Anni,Other,Paistu,2,2
Anna / Anne / Ann / Anni,Other,Piippola,1,1
Anna / Anne / Ann / Anni,Other,Pilistvere,5,2
Anna / Anne / Ann / Anni,Other,Pälkjärvi,1,1
Anna / Anne / Ann / Anni,Other,Põltsamaa,1,1
Anna / Anne / Ann / Anni,Other,Pühalepa,1,1
Anna / Anne / Ann / Anni,Other,Rannu,2,1
Anna / Anne / Ann / Anni,Other,Ridala,2,1
Anna / Anne / Ann / Anni,Other,Risti,2,1
Anna / Anne / Ann / Anni,Other,Rõuge,1,1
Anna / Anne / Ann / Anni,Other,Saarde,1,1
Anna / Anne / Ann / Anni,Other,Sakkola,1,1
Anna / Anne / Ann / Anni,Other,Sangaste,2,2
Anna / Anne / Ann / Anni,Other,Setumaa,5,3
Anna / Anne / Ann / Anni,Other,Simuna,2,2
Anna / Anne / Ann / Anni,Other,Soikkola,1,1
Anna / Anne / Ann / Anni,Other,Sotkamo,1,1
Anna / Anne / Ann / Anni,Other,Suistamo,8,4
Anna / Anne / Ann / Anni,Other,Suojärvi,2,1
Anna / Anne / Ann / Anni,Other,Suure-Jaani,1,1
Anna / Anne / Ann / Anni,Other,Sääksmäki,3,2
Anna / Anne / Ann / Anni,Other,Tarvastu,3,3
Anna / Anne / Ann / Anni,Other,Tulemajärvi,9,2
Anna / Anne / Ann / Anni,Other,Tõstamaa,1,1
Anna / Anne / Ann / Anni,Other,Urvaste,1,1
Anna / Anne / Ann / Anni,Other,Vigala,1,1
Anna / Anne / Ann / Anni,Other,Viljandi,2,2
Anna / Anne / Ann / Anni,Other,Viru-Jaagupi,1,1
Anna / Anne / Ann / Anni,Other,Viru-Nigula,2,1
Anna / Anne / Ann / Anni,Other,Vändra,2,1
Anna / Anne / Ann / Anni,Other,Võnnu,1,1
Catherine / Kadri / Katri,Kadri,Ambla,32,6
Catherine / Kadri / Katri,Kadri,Audru,39,8
Catherine / Kadri / Katri,Kadri,Haljala,19,6
Catherine / Kadri / Katri,Kadri,Halliste,39,17
Catherine / Kadri / Katri,Kadri,Hanila,10,1
Catherine / Kadri / Katri,Kadri,Harju-Jaani,13,2
Catherine / Kadri / Katri,Kadri,Harju-Madise,5,1
Catherine / Kadri / Katri,Kadri,Helme,61,10
Catherine / Kadri / Katri,Kadri,Häädemeeste,21,4
Catherine / Kadri / Katri,Kadri,Juuru,19,3
Catherine / Kadri / Katri,Kadri,Jämaja,1,1
Catherine / Kadri / Katri,Kadri,Järva-Jaani,10,3
Catherine / Kadri / Katri,Kadri,Järva-Madise,6,4
Catherine / Kadri / Katri,Kadri,Jõhvi,5,5
Catherine / Kadri / Katri,Kadri,Jüri,4,2
Catherine / Kadri / Katri,Kadri,Kadrina,10,4
Catherine / Kadri / Katri,Kadri,Kambja,1,1
Catherine / Kadri / Katri,Kadri,Kanepi,5,2
Catherine / Kadri / Katri,Kadri,Karksi,40,5
Catherine / Kadri / Katri,Kadri,Karula,20,6
Catherine / Kadri / Katri,Kadri,Karuse,30,6
Catherine / Kadri / Katri,Kadri,Keila,1,1
Catherine / Kadri / Katri,Kadri,Kodavere,7,4
Catherine / Kadri / Katri,Kadri,Koeru,6,2
Catherine / Kadri / Katri,Kadri,Kose,27,3
Catherine / Kadri / Katri,Kadri,Kullamaa,13,3
Catherine / Kadri / Katri,Kadri,Kuusalu,11,4
Catherine / Kadri / Katri,Kadri,Käina,1,1
Catherine / Kadri / Katri,Kadri,Kärla,1,1
Catherine / Kadri / Katri,Kadri,Kõpu,15,4
Catherine / Kadri / Katri,Kadri,Laiuse,17,2
Catherine / Kadri / Katri,Kadri,Lääne-Nigula,1,1
Catherine / Kadri / Katri,Kadri,Maarja-Magdaleena,3,3
Catherine / Kadri / Katri,Kadri,Muhu,18,8
Catherine / Kadri / Katri,Kadri,Märjamaa,17,4
Catherine / Kadri / Katri,Kadri,Nõo,5,1
