person_cluster,area_name,english_category,mentions,poems
Mary / Maria / Maarja / Mari,Joutsa,Mary,1,1
Mary / Maria / Maarja / Mari,Joutsa,Other,1,1
Mary / Maria / Maarja / Mari,Jurva,Mary,1,1
Mary / Maria / Maarja / Mari,Juuka,Mary,4,4
Mary / Maria / Maarja / Mari,Juuru,Berry,3,2
Mary / Maria / Maarja / Mari,Juuru,Mari,1,1
Mary / Maria / Maarja / Mari,Juuru,Other,1,1
Mary / Maria / Maarja / Mari,Juva,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Juva,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Juva,Mary,16,15
Mary / Maria / Maarja / Mari,Juva,Other,3,3
Mary / Maria / Maarja / Mari,Jyväskylä,Other,1,1
Mary / Maria / Maarja / Mari,Jällivaara,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jällivaara,Mary,1,1
Mary / Maria / Maarja / Mari,Jämaja,Mari,1,1
Mary / Maria / Maarja / Mari,Jämijärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Jämsä,Other,1,1
Mary / Maria / Maarja / Mari,Jäppilä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Järva-Jaani,Berry,3,3
Mary / Maria / Maarja / Mari,Järva-Jaani,Mari,4,3
Mary / Maria / Maarja / Mari,Järva-Jaani,Mary,11,6
Mary / Maria / Maarja / Mari,Järva-Jaani,Other,1,1
Mary / Maria / Maarja / Mari,Järva-Madise,Berry,8,3
Mary / Maria / Maarja / Mari,Järva-Madise,Mari,2,2
Mary / Maria / Maarja / Mari,Järva-Madise,Other,1,1
Mary / Maria / Maarja / Mari,Jääski,Other,1,1
Mary / Maria / Maarja / Mari,Jõelähtme,Berry,8,8
Mary / Maria / Maarja / Mari,Jõelähtme,Mari,2,2
Mary / Maria / Maarja / Mari,Jõelähtme,Mary,6,2
Mary / Maria / Maarja / Mari,Jõelähtme,Other,1,1
Mary / Maria / Maarja / Mari,Jõhvi,Berry,29,24
Mary / Maria / Maarja / Mari,Jõhvi,Mari,29,13
Mary / Maria / Maarja / Mari,Jõhvi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jõhvi,Mary,13,12
Mary / Maria / Maarja / Mari,Jõhvi,Other,4,4
Mary / Maria / Maarja / Mari,Jüri,Berry,8,7
Mary / Maria / Maarja / Mari,Jüri,Mari,8,6
Mary / Maria / Maarja / Mari,Jüri,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jüri,Mary,5,5
Mary / Maria / Maarja / Mari,Jüri,Other,3,2
Mary / Maria / Maarja / Mari,Kaarma,Berry,5,3
Mary / Maria / Maarja / Mari,Kaarma,Other,1,1
Mary / Maria / Maarja / Mari,Kaavi,Mary,8,7
Mary / Maria / Maarja / Mari,Kaavi,Other,2,2
Mary / Maria / Maarja / Mari,Kadrina,Berry,29,20
Mary / Maria / Maarja / Mari,Kadrina,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kadrina,Mari,16,12
Mary / Maria / Maarja / Mari,Kadrina,Maria/Maaria,3,3
Mary / Maria / Maarja / Mari,Kadrina,Mary,21,13
Mary / Maria / Maarja / Mari,Kadrina,Other,4,4
Mary / Maria / Maarja / Mari,Kalajoki,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Kalajoki,Mary,2,1
Mary / Maria / Maarja / Mari,Kalajoki,Other,1,1
Mary / Maria / Maarja / Mari,Kalvola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kalvola,Mary,2,2
Mary / Maria / Maarja / Mari,Kambja,Berry,1,1
Mary / Maria / Maarja / Mari,Kambja,Mary,1,1
Mary / Maria / Maarja / Mari,Kambja,Other,1,1
Mary / Maria / Maarja / Mari,Kanepi,Berry,5,4
Mary / Maria / Maarja / Mari,Kanepi,Mary,2,2
Mary / Maria / Maarja / Mari,Kanepi,Other,1,1
Mary / Maria / Maarja / Mari,Kangasniemi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kangasniemi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kangasniemi,Other,1,1
Mary / Maria / Maarja / Mari,Kankaanpää,Mary,5,4
Mary / Maria / Maarja / Mari,Kannonkoski,Other,1,1
Mary / Maria / Maarja / Mari,Kaprio,Mari,4,1
Mary / Maria / Maarja / Mari,Kaprio,Mary,24,14
Mary / Maria / Maarja / Mari,Kaprio,Other,14,8
Mary / Maria / Maarja / Mari,Karinainen,Other,1,1
Mary / Maria / Maarja / Mari,Karja,Berry,1,1
Mary / Maria / Maarja / Mari,Karja,Other,1,1
Mary / Maria / Maarja / Mari,Karksi,Berry,37,25
Mary / Maria / Maarja / Mari,Karksi,Mari,25,11
Mary / Maria / Maarja / Mari,Karksi,Maria/Maaria,5,2
Mary / Maria / Maarja / Mari,Karksi,Mary,53,38
Mary / Maria / Maarja / Mari,Karksi,Other,14,10
Mary / Maria / Maarja / Mari,Karula,Berry,5,4
Mary / Maria / Maarja / Mari,Karula,Mari,1,1
Mary / Maria / Maarja / Mari,Karula,Other,1,1
Mary / Maria / Maarja / Mari,Karuna,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Karunki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Karuse,Berry,6,5
Mary / Maria / Maarja / Mari,Karuse,Mari,13,6
Mary / Maria / Maarja / Mari,Karuse,Mary,3,3
Mary / Maria / Maarja / Mari,Karuse,Other,3,2
Mary / Maria / Maarja / Mari,Karvia,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kattila,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kattila,Mary,3,3
Mary / Maria / Maarja / Mari,Kauhajoki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kauhajoki,Mary,1,1
Mary / Maria / Maarja / Mari,Kauhava,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kauhava,Mary,3,2
Mary / Maria / Maarja / Mari,Kauhava,Other,2,2
Mary / Maria / Maarja / Mari,Kaukola,Other,1,1
Mary / Maria / Maarja / Mari,Kaustinen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kaustinen,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kauvatsa,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Keila,Berry,1,1
Mary / Maria / Maarja / Mari,Keltto,Mary,1,1
Mary / Maria / Maarja / Mari,Keltto,Other,1,1
Mary / Maria / Maarja / Mari,Kemi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kemi,Mary,1,1
Mary / Maria / Maarja / Mari,Kemi,Other,1,1
Mary / Maria / Maarja / Mari,Kemijärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kemijärvi,Mary,2,2
Mary / Maria / Maarja / Mari,Kerimäki,Mary,2,1
Mary / Maria / Maarja / Mari,Kestilä,Mary,2,2
Mary / Maria / Maarja / Mari,Kesälahti,Mary,4,3
Mary / Maria / Maarja / Mari,Kesälahti,Other,1,1
Mary / Maria / Maarja / Mari,Kiestinki,Other,2,1
Mary / Maria / Maarja / Mari,Kihelkonna,Berry,1,1
Mary / Maria / Maarja / Mari,Kihelkonna,Mari,1,1
Mary / Maria / Maarja / Mari,Kihelkonna,Mary,1,1
Mary / Maria / Maarja / Mari,Kihnu,Berry,1,1
Mary / Maria / Maarja / Mari,Kihnu,Mari,3,3
Mary / Maria / Maarja / Mari,Kiihtelysvaara,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kiihtelysvaara,Mary,3,3
Mary / Maria / Maarja / Mari,Kiihtelysvaara,Other,3,2
Mary / Maria / Maarja / Mari,Kiimaisjärvi,Mary,2,2
Mary / Maria / Maarja / Mari,Kiimaisjärvi,Other,1,1
Mary / Maria / Maarja / Mari,Kitee,Mari,1,1
Mary / Maria / Maarja / Mari,Kitee,Mary,12,11
Mary / Maria / Maarja / Mari,Kitee,Other,6,5
Mary / Maria / Maarja / Mari,Kittilä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kittilä,Mary,1,1
Mary / Maria / Maarja / Mari,Kiuruvesi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kiuruvesi,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Kiuruvesi,Mary,10,5
Mary / Maria / Maarja / Mari,Kiuruvesi,Other,1,1
Mary / Maria / Maarja / Mari,Kivennapa,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kivennapa,Mari,5,2
Mary / Maria / Maarja / Mari,Kivennapa,Mary,8,3
Mary / Maria / Maarja / Mari,Kivennapa,Other,1,1
Mary / Maria / Maarja / Mari,Kivijärvi,Mary,3,3
Mary / Maria / Maarja / Mari,Kivijärvi,Other,1,1
Mary / Maria / Maarja / Mari,Kodavere,Berry,4,4
Mary / Maria / Maarja / Mari,Kodavere,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kodavere,Mari,2,1
Mary / Maria / Maarja / Mari,Kodavere,Mary,5,4
Mary / Maria / Maarja / Mari,Kodavere,Other,2,2
Mary / Maria / Maarja / Mari,Koeru,Berry,6,5
Mary / Maria / Maarja / Mari,Koeru,Mari,11,5
Mary / Maria / Maarja / Mari,Koeru,Mary,5,4
Mary / Maria / Maarja / Mari,Koeru,Other,2,2
Mary / Maria / Maarja / Mari,Koivisto,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Koivisto,Mari,1,1
Mary / Maria / Maarja / Mari,Koivisto,Mary,1,1
Mary / Maria / Maarja / Mari,Koivisto,Other,2,2
Mary / Maria / Maarja / Mari,Kokemäki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kokkola,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kokkola,Mary,1,1
Mary / Maria / Maarja / Mari,Kolga-Jaani,Berry,23,16
Mary / Maria / Maarja / Mari,Kolga-Jaani,Mari,27,24
Mary / Maria / Maarja / Mari,Kolga-Jaani,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kolga-Jaani,Mary,18,14
Mary / Maria / Maarja / Mari,Kolga-Jaani,Other,4,3
Mary / Maria / Maarja / Mari,Kontiolahti,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kontiolahti,Mari,2,2
Mary / Maria / Maarja / Mari,Kontiolahti,Mary,2,1
Mary / Maria / Maarja / Mari,Kontokki,Mari,1,1
Mary / Maria / Maarja / Mari,Kontokki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kontokki,Mary,6,6
Mary / Maria / Maarja / Mari,Kontokki,Other,1,1
Mary / Maria / Maarja / Mari,Koprina,Mari,1,1
Mary / Maria / Maarja / Mari,Koprina,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Koprina,Mary,1,1
Mary / Maria / Maarja / Mari,Koprina,Other,2,2
Mary / Maria / Maarja / Mari,Korpilahti,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Korpiselkä,Mari,3,1
Mary / Maria / Maarja / Mari,Korpiselkä,Mary,19,19
Mary / Maria / Maarja / Mari,Korpiselkä,Other,2,2
Mary / Maria / Maarja / Mari,Kose,Berry,4,3
Mary / Maria / Maarja / Mari,Kose,Mari,11,6
Mary / Maria / Maarja / Mari,Kose,Mary,15,8
Mary / Maria / Maarja / Mari,Kose,Other,2,1
Mary / Maria / Maarja / Mari,Koski Hl.,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuhmo,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Kuhmo,Mary,7,4
Mary / Maria / Maarja / Mari,Kuhmoinen,Mary,3,3
Mary / Maria / Maarja / Mari,Kuhmoinen,Other,1,1
Mary / Maria / Maarja / Mari,Kullamaa,Berry,3,3
Mary / Maria / Maarja / Mari,Kullamaa,Mari,8,6
Mary / Maria / Maarja / Mari,Kuolemajärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Kuopio,Mary,3,2
Mary / Maria / Maarja / Mari,Kuopio,Other,3,3
Mary / Maria / Maarja / Mari,Kuorevesi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kuorevesi,Mary,1,1
Mary / Maria / Maarja / Mari,Kuortane,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kupanitsa,Mary,2,2
Mary / Maria / Maarja / Mari,Kurikka,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Kurikka,Mary,2,2
Mary / Maria / Maarja / Mari,Kursi,Berry,3,2
Mary / Maria / Maarja / Mari,Kursi,Mari,6,6
Mary / Maria / Maarja / Mari,Kursi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kursi,Mary,4,3
Mary / Maria / Maarja / Mari,Kursi,Other,2,2
Mary / Maria / Maarja / Mari,Kuujärvi,Mari,1,1
Mary / Maria / Maarja / Mari,Kuusalu,Berry,81,59
Mary / Maria / Maarja / Mari,Kuusalu,Mari,9,7
Mary / Maria / Maarja / Mari,Kuusalu,Maria/Maaria,4,3
Mary / Maria / Maarja / Mari,Kuusalu,Mary,13,8
Mary / Maria / Maarja / Mari,Kuusalu,Other,7,6
Mary / Maria / Maarja / Mari,Kuusamo,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuusamo,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Kuusamo,Mary,3,3
Mary / Maria / Maarja / Mari,Kuusjoki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuusjärvi,Other,1,1
Mary / Maria / Maarja / Mari,Kymi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Käina,Mary,1,1
Mary / Maria / Maarja / Mari,Kärla,Mari,1,1
Mary / Maria / Maarja / Mari,Kärsämäki,Mary,2,1
Mary / Maria / Maarja / Mari,Kõpu,Mari,5,1
Mary / Maria / Maarja / Mari,Laihia,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Laihia,Mary,4,4
Mary / Maria / Maarja / Mari,Laitila,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Laitila,Mari,2,2
Mary / Maria / Maarja / Mari,Laiuse,Berry,5,4
Mary / Maria / Maarja / Mari,Laiuse,Mari,9,6
Mary / Maria / Maarja / Mari,Laiuse,Mary,8,6
Mary / Maria / Maarja / Mari,Laiuse,Other,3,1
Mary / Maria / Maarja / Mari,Lammi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Lammi,Other,1,1
Mary / Maria / Maarja / Mari,Lappajärvi,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Lappajärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Lappajärvi,Other,1,1
Mary / Maria / Maarja / Mari,Lappee,Mary,4,2
Mary / Maria / Maarja / Mari,Lappee,Other,1,1
Mary / Maria / Maarja / Mari,Lapua,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Lapväärtti,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Lavansaari,Mari,2,1
Mary / Maria / Maarja / Mari,Lemi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Lemi,Mary,1,1
Mary / Maria / Maarja / Mari,Lemi,Other,1,1
Mary / Maria / Maarja / Mari,Lempaala,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Lempaala,Mari,1,1
Mary / Maria / Maarja / Mari,Lempaala,Mary,12,9
Mary / Maria / Maarja / Mari,Lempaala,Other,8,7
Mary / Maria / Maarja / Mari,Leppävirta,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Leppävirta,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Leppävirta,Mary,1,1
Mary / Maria / Maarja / Mari,Leppävirta,Other,1,1
Mary / Maria / Maarja / Mari,Lieto,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Lihula,Berry,1,1
Mary / Maria / Maarja / Mari,Lihula,Mari,2,2
Mary / Maria / Maarja / Mari,Liissilä,Mari,1,1
Mary / Maria / Maarja / Mari,Liissilä,Mary,4,4
Mary / Maria / Maarja / Mari,Liissilä,Other,1,1
Mary / Maria / Maarja / Mari,Liperi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Liperi,Mary,3,3
Mary / Maria / Maarja / Mari,Liperi,Other,1,1
Mary / Maria / Maarja / Mari,Lohtaja,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Loppi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Loppi,Mary,5,3
Mary / Maria / Maarja / Mari,Luhanka,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Luhanka,Mary,1,1
Mary / Maria / Maarja / Mari,Luhanka,Other,1,1
Mary / Maria / Maarja / Mari,Lumivaara,Mary,1,1
Mary / Maria / Maarja / Mari,Luopioinen,Other,1,1
Mary / Maria / Maarja / Mari,Luumäki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Luumäki,Mary,2,2
Mary / Maria / Maarja / Mari,Luumäki,Other,6,5
Mary / Maria / Maarja / Mari,Lääne-Nigula,Berry,2,2
Mary / Maria / Maarja / Mari,Lääne-Nigula,Mari,1,1
Mary / Maria / Maarja / Mari,Lääne-Nigula,Mary,1,1
Mary / Maria / Maarja / Mari,Lüganuse,Berry,16,11
Mary / Maria / Maarja / Mari,Lüganuse,Mary,9,6
Mary / Maria / Maarja / Mari,Lüganuse,Other,2,2
Mary / Maria / Maarja / Mari,Maaninka,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Maaninka,Mary,1,1
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Berry,11,6
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Mari,10,5
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Mary,4,2
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Other,1,1
Mary / Maria / Maarja / Mari,Markkova,Mari,3,1
Mary / Maria / Maarja / Mari,Markkova,Mary,2,1
Mary / Maria / Maarja / Mari,Martna,Berry,6,3
Mary / Maria / Maarja / Mari,Martna,Mary,2,1
Mary / Maria / Maarja / Mari,Marttila,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Marttila,Mary,7,5
Mary / Maria / Maarja / Mari,Masku,Mary,1,1
Mary / Maria / Maarja / Mari,Merijärvi,Other,1,1
Mary / Maria / Maarja / Mari,Merikarvia,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Merikarvia,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Metsäpirtti,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Metsäpirtti,Mary,6,5
Mary / Maria / Maarja / Mari,Metsäpirtti,Other,3,2
Mary / Maria / Maarja / Mari,Mietoinen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Mihkli,Berry,4,2
Mary / Maria / Maarja / Mari,Mihkli,Mari,9,4
Mary / Maria / Maarja / Mari,Miikkulainen,Mari,1,1
Mary / Maria / Maarja / Mari,Miikkulainen,Mary,1,1
Mary / Maria / Maarja / Mari,Miikkulainen,Other,1,1
Mary / Maria / Maarja / Mari,Moloskovitsa,Mari,5,3
Mary / Maria / Maarja / Mari,Moloskovitsa,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Moloskovitsa,Mary,6,6
Mary / Maria / Maarja / Mari,Moloskovitsa,Other,1,1
Mary / Maria / Maarja / Mari,Mouhijärvi,Maija/Maie,8,6
Mary / Maria / Maarja / Mari,Mouhijärvi,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Mouhijärvi,Other,1,1
Mary / Maria / Maarja / Mari,Muhos,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Muhos,Mary,1,1
Mary / Maria / Maarja / Mari,Muhu,Berry,9,7
Mary / Maria / Maarja / Mari,Muhu,Mari,4,3
Mary / Maria / Maarja / Mari,Muhu,Other,1,1
Mary / Maria / Maarja / Mari,Multia,Other,1,1
Mary / Maria / Maarja / Mari,Muolaa,Mari,5,2
Mary / Maria / Maarja / Mari,Muolaa,Mary,2,2
Mary / Maria / Maarja / Mari,Muolaa,Other,1,1
Mary / Maria / Maarja / Mari,Mustjala,Berry,4,4
Mary / Maria / Maarja / Mari,Mustjala,Mari,2,2
Mary / Maria / Maarja / Mari,Mustjala,Other,1,1
Mary / Maria / Maarja / Mari,Muurla,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Muurla,Mary,2,1
Mary / Maria / Maarja / Mari,Muurla,Other,1,1
Mary / Maria / Maarja / Mari,Muuruvesi,Mary,1,1
Mary / Maria / Maarja / Mari,Mynämäki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Mäntsälä,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Mäntsälä,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Mäntyharju,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Mäntyharju,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Mäntyharju,Other,1,1
Mary / Maria / Maarja / Mari,Märjamaa,Berry,1,1
Mary / Maria / Maarja / Mari,Märjamaa,Mari,6,4
Mary / Maria / Maarja / Mari,Märjamaa,Mary,1,1
Mary / Maria / Maarja / Mari,Märjamaa,Other,2,1
Mary / Maria / Maarja / Mari,Nakkila,Mary,1,1
Mary / Maria / Maarja / Mari,Narvusi,Maija/Maie,136,32
Mary / Maria / Maarja / Mari,Narvusi,Mari,26,15
Mary / Maria / Maarja / Mari,Narvusi,Mary,69,49
Mary / Maria / Maarja / Mari,Narvusi,Other,84,51
Mary / Maria / Maarja / Mari,Nilsiä,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Nilsiä,Other,2,2
Mary / Maria / Maarja / Mari,Nissi,Berry,2,1
Mary / Maria / Maarja / Mari,Nissi,Mari,2,1
Mary / Maria / Maarja / Mari,Nivala,Mary,3,2
Mary / Maria / Maarja / Mari,Norra Finnskoga,Mary,2,2
Mary / Maria / Maarja / Mari,Nousiainen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Nousiainen,Other,2,2
Mary / Maria / Maarja / Mari,Nurmes,Maija/Maie,6,5
Mary / Maria / Maarja / Mari,Nurmes,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Nurmes,Mary,12,9
Mary / Maria / Maarja / Mari,Nurmes,Other,2,2
Mary / Maria / Maarja / Mari,Nyskoga,Other,1,1
Mary / Maria / Maarja / Mari,Nõo,Berry,2,2
Mary / Maria / Maarja / Mari,Nõo,Mari,1,1
Mary / Maria / Maarja / Mari,Nõo,Mary,1,1
Mary / Maria / Maarja / Mari,Oravainen,Other,1,1
Mary / Maria / Maarja / Mari,Orimattila,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Orimattila,Mary,3,2
Mary / Maria / Maarja / Mari,Otepää,Berry,5,5
Mary / Maria / Maarja / Mari,Otepää,Mari,3,2
Mary / Maria / Maarja / Mari,Otepää,Mary,6,5
Mary / Maria / Maarja / Mari,Otepää,Other,2,2
Mary / Maria / Maarja / Mari,Oulu,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Oulu,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Oulu,Mary,1,1
Mary / Maria / Maarja / Mari,Oulu,Other,1,1
Mary / Maria / Maarja / Mari,Paattinen,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Paavola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Padasjoki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Paide,Mari,10,2
Mary / Maria / Maarja / Mari,Paide,Mary,3,3
Mary / Maria / Maarja / Mari,Paimio,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Paimio,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Paimio,Mary,3,1
Mary / Maria / Maarja / Mari,Paistu,Berry,15,13
Mary / Maria / Maarja / Mari,Paistu,Mari,21,12
Mary / Maria / Maarja / Mari,Paistu,Mary,18,13
Mary / Maria / Maarja / Mari,Paistu,Other,8,6
Mary / Maria / Maarja / Mari,Palamuse,Berry,9,8
Mary / Maria / Maarja / Mari,Palamuse,Mari,25,9
Mary / Maria / Maarja / Mari,Palamuse,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Palamuse,Mary,3,1
Mary / Maria / Maarja / Mari,Palamuse,Other,1,1
Mary / Maria / Maarja / Mari,Paltamo,Maria/Maaria,3,1
Mary / Maria / Maarja / Mari,Paltamo,Mary,3,1
Mary / Maria / Maarja / Mari,Parkano,Mary,3,3
Mary / Maria / Maarja / Mari,Parkano,Other,1,1
Mary / Maria / Maarja / Mari,Peetri,Berry,11,10
Mary / Maria / Maarja / Mari,Peetri,Mari,9,8
Mary / Maria / Maarja / Mari,Peetri,Mary,5,2
Mary / Maria / Maarja / Mari,Perho,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Perniö,Mary,2,2
Mary / Maria / Maarja / Mari,Perniö,Other,1,1
Mary / Maria / Maarja / Mari,Pertteli,Other,2,2
Mary / Maria / Maarja / Mari,Pieksämäki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Pieksämäki,Mary,3,3
Mary / Maria / Maarja / Mari,Pieksämäki,Other,4,4
Mary / Maria / Maarja / Mari,Pielavesi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Pielavesi,Mary,4,3
Mary / Maria / Maarja / Mari,Pielavesi,Other,3,2
Mary / Maria / Maarja / Mari,Pielisjärvi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Pielisjärvi,Mary,3,3
Mary / Maria / Maarja / Mari,Pielisjärvi,Other,2,2
Mary / Maria / Maarja / Mari,Pihlajavesi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Piikkiö,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Piippola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Piippola,Mary,3,2
Mary / Maria / Maarja / Mari,Piippola,Other,1,1
Mary / Maria / Maarja / Mari,Pilistvere,Berry,9,8
Mary / Maria / Maarja / Mari,Pilistvere,Mari,17,7
Mary / Maria / Maarja / Mari,Pilistvere,Mary,13,5
Mary / Maria / Maarja / Mari,Pilistvere,Other,2,2
Mary / Maria / Maarja / Mari,Pistojärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Polvijärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Pomarkku,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Porajärvi,Mary,16,11
Mary / Maria / Maarja / Mari,Porajärvi,Other,2,2
Mary / Maria / Maarja / Mari,Pori,Mary,1,1
Mary / Maria / Maarja / Mari,Posio,Mary,1,1
Mary / Maria / Maarja / Mari,Pudasjärvi,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Pudasjärvi,Maria/Maaria,2,2
Mary / Maria / Maarja / Mari,Pudasjärvi,Mary,2,1
Mary / Maria / Maarja / Mari,Puhja,Berry,13,4
Mary / Maria / Maarja / Mari,Puhja,Mari,3,2
Mary / Maria / Maarja / Mari,Puhja,Mary,4,3
Mary / Maria / Maarja / Mari,Puhja,Other,7,2
Mary / Maria / Maarja / Mari,Punkalaidun,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Punkalaidun,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Puolanka,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Puolanka,Mary,1,1
Mary / Maria / Maarja / Mari,Pusula,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Puumala,Mary,3,2
Mary / Maria / Maarja / Mari,Pyhäjärvi Ol.,Mary,1,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Ol.,Other,1,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Mary,2,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Other,1,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Vpl.,Maija/Maie,1,1
