p_id,v_id,v_pos,w_pos,county,place_name,person_cluster,person_category,same_person_confidence,detection_signal,word,word_normalised,local_lemma,standard_lemma,root,word_in_english,same_person_note
121277,1670703,23,2,Pärnumaa,Karksi,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
121277,1670704,24,1,Pärnumaa,Karksi,Maie,unmapped_possible_person_name,low,english_known_person_name,maie,Maie,Maie,Maie,Maie,Maie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121277,1670704,24,2,Pärnumaa,Karksi,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,maari,Maari,Maari,Maari,Maari,Maari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121277,1670706,26,1,Pärnumaa,Karksi,Maie,unmapped_possible_person_name,low,english_known_person_name,maie,Maie,Maie,Maie,Maie,Maie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121277,1670706,26,3,Pärnumaa,Karksi,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,maari,Maari,Maari,Maari,Maari,Maari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121277,1670707,27,3,Pärnumaa,Karksi,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
121415,1672843,7,2,Järvamaa,Koeru,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,Anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
121415,1672843,7,4,Järvamaa,Koeru,Kaie,unmapped_possible_person_name,low,english_known_person_name,kaie,Kaie,Kaie,Kaie,Kaie,Kaie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121485,1674186,14,5,Pärnumaa,Tõstamaa,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121545,1675757,4,3,Järvamaa,Ambla,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjad,marjad,mari,mari,mari,berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121587,1676717,1,1,Järvamaa,Ambla,mai,unmapped_possible_person_name,low,english_known_person_name,Mai,Mai,mai,mai,mai,Mai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121587,1676717,1,4,Järvamaa,Ambla,mai,unmapped_possible_person_name,low,english_known_person_name,Mai,Mai,mai,mai,mai,Mai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121587,1676718,2,1,Järvamaa,Ambla,mai,unmapped_possible_person_name,low,english_known_person_name,Mai,Mai,mai,mai,mai,Mai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121587,1676722,8,1,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121587,1676723,9,1,Järvamaa,Ambla,Thomas / Toomas / Tuomas,given_name_family_or_biblical,medium,known_person_name_cluster,toomas,Toomas,Toomas,Toomas,Toomas,Toomas,Thomas/Toomas/Tuomas equivalents.
121587,1352115,10,1,Järvamaa,Ambla,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,Peeter,Peeter,Peeter,Peeter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
121587,1676724,11,1,Järvamaa,Ambla,Simon / Siim / Simo,given_name_family_or_biblical,medium,known_person_name_cluster,siim,Siim,Siim,Siim,Siim,Siim,Simon/Siim/Simo/Siime equivalents.
121587,1676731,19,1,Järvamaa,Ambla,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,ann,Ann,Ann,Ann,Ann,Ann,Same name family/diminutive set; individual identity depends on poem context.
121587,1676751,39,3,Järvamaa,Ambla,Salme,unmapped_possible_person_name,low,english_known_person_name,salme,Salme,Salme,Salme,Salme,Salme,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
121587,1676752,40,1,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalaga,jumalaga,jumalaga,jumalaga,jumal,goodbye,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121619,1677298,1,1,Järvamaa,Ambla,Anna / Anne / Ann / Anni,given_name_family,medium,root_name_signal,ann,Ann,Ann,Ann,Anna (Christian name),Ann,Same name family/diminutive set; individual identity depends on poem context.
121619,1677308,12,3,Järvamaa,Ambla,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,annekene,annekene,anne,anne,Anna + -kene,little Ann,Same name family/diminutive set; individual identity depends on poem context.
121619,1677313,18,1,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hansu,Hansu,Hans,Hans,German 'Hans',Hans's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121619,1677314,19,1,Järvamaa,Ambla,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetri,Peetri,Peeter,Peeter,Greek 'Petros',Peeter's,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
121619,1677315,20,1,Järvamaa,Ambla,Simon / Siim / Simo,given_name_family_or_biblical,medium,root_name_signal,siimu,Siimu,Siim,Siim,Estonian name,Siim's,Simon/Siim/Simo/Siime equivalents.
121619,1677316,21,1,Järvamaa,Ambla,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anna (Christian),Anne,Same name family/diminutive set; individual identity depends on poem context.
121628,1677488,4,2,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121628,1677499,16,2,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121628,1677500,17,3,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121628,1677508,26,3,Järvamaa,Ambla,Judas / Juudas,biblical_religious,high,known_person_name_cluster,juudas,Juudas,Juudas,Juudas,Juudas,Judas,Judas/Juudas/Juutas variants.
121628,1677537,55,3,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121628,1677544,63,2,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121636,1677696,2,2,Järvamaa,Ambla,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjad,marjad,mari,mari,mari,berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121664,1678487,28,1,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121664,1678487,28,4,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaan,Jaan,Jaan,Jaan,Jaan,Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121664,1211166,30,1,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121664,1279987,31,1,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaan,Jaan,Jaan,Jaan,Jaan,Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121664,1678490,33,1,Järvamaa,Ambla,Kalev / Kalervo,mythic_epic_or_name,medium,known_person_name_cluster,kalevine,Kalevite,Kalev,Kalev,Kalev,Kalev's,Kalev/Kalervo/Kaleva are related epic/name forms; not always one individual.
121664,1678492,35,1,Järvamaa,Ambla,Kalev / Kalervo,mythic_epic_or_name,medium,known_person_name_cluster,kalevisel,Kalevil,Kalev,Kalev,Kalev,on Kalev,Kalev/Kalervo/Kaleva are related epic/name forms; not always one individual.
121666,1678596,51,2,Järvamaa,Ambla,Andrew / Antti,given_name_family_or_saint,medium,known_person_name_cluster,andres,Andres,Andres,Andres,Andres,Andres,Andrew/Antti/Andres equivalents; context needed.
121666,1678596,51,3,Järvamaa,Ambla,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne's,Same name family/diminutive set; individual identity depends on poem context.
121690,1678881,3,2,Järvamaa,Ambla,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Jaan,John's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
121721,1679505,9,4,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra (lord),lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121736,1300297,21,1,Järvamaa,Ambla,Kalev / Kalervo,mythic_epic_or_name,medium,known_person_name_cluster,kalevine,Kalevi,Kalev,Kalev,Kalev,Kalev's,Kalev/Kalervo/Kaleva are related epic/name forms; not always one individual.
121736,1679843,22,1,Järvamaa,Ambla,Kalev / Kalervo,mythic_epic_or_name,medium,known_person_name_cluster,kalevine,Kalevi,Kalev,Kalev,Kalev,Kalev's,Kalev/Kalervo/Kaleva are related epic/name forms; not always one individual.
121744,1680032,21,1,Järvamaa,Ambla,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121783,1680841,17,1,Järvamaa,Ambla,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetri,Peetri,Peeter,Peeter,Peeter,Peter's,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
121783,1680842,18,1,Järvamaa,Ambla,Simon / Siim / Simo,given_name_family_or_biblical,medium,known_person_name_cluster,siimu,Siimu,Siim,Siim,Siim,Simon's,Simon/Siim/Simo/Siime equivalents.
121789,1680932,7,4,Järvamaa,Ambla,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121853,1682398,5,3,Viljandimaa,Viljandi,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looma,looma,*loo-,creator's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
121853,1682399,6,2,Viljandimaa,Viljandi,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,maarja,maarja,maarja,Maarja,*Maarja,Mary's,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
121984,1685213,7,1,Viljandimaa,Paistu,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,Mari,Mari,Mari,Mari,Mari,Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
122018,1686081,20,2,Viljandimaa,Paistu,Irmi,unmapped_possible_person_name,low,root_proper_name,irmi,Irmi,Irmi,Irmi,Proper name,Irmi,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122018,1686081,20,4,Viljandimaa,Paistu,Armi,unmapped_possible_person_name,low,root_proper_name,armi,Armi,Armi,Armi,Proper name,Armi,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122018,1686085,26,2,Viljandimaa,Paistu,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,root_proper_name,peeter,Peeter,Peeter,Peeter,Proper name,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
122066,1686813,15,3,Pärnumaa,Pärnu,Avi,unmapped_possible_person_name,low,root_proper_name,avi,Avi,Avi,Avi,proper noun,Avi,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122116,1687781,4,4,Tartumaa,Tartu,kaie,unmapped_possible_person_name,low,english_known_person_name,kaie,kaie,kaie,kaie,kai-,Kaie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122116,1687781,14,4,Tartumaa,Tartu,kaie,unmapped_possible_person_name,low,english_known_person_name,kaie,kaie,kaie,kaie,kai-,Kaie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122136,1688082,14,4,Viljandimaa,Tarvastu,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kati,Kati,Kati,Kati,,Kati,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
122165,1688702,1,2,Viljandimaa,Viljandi,Tuiu,unmapped_possible_person_name,low,root_proper_name,tuiult,Tuiult,Tuiu,Tuiu,Tuiu (proper noun),from Tuiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122165,1688703,2,1,Viljandimaa,Viljandi,Tuiu,unmapped_possible_person_name,low,root_proper_name,tuiu,Tuiu,Tuiu,Tuiu,Tuiu (proper noun),Tuiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122165,1688704,3,2,Viljandimaa,Viljandi,Miku,unmapped_possible_person_name,low,root_proper_name,miku,Miku,Miku,Miku,Miku (proper noun),Miku,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122165,1688708,8,3,Viljandimaa,Viljandi,Tuiu,unmapped_possible_person_name,low,root_proper_name,tuiul,Tuiul,Tuiu,Tuiu,Tuiu (proper noun),at Tuiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122230,1690244,22,4,Pärnumaa,Halliste,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hansu,Hansu,Hans,Hans,Hans,Hans',Johannes-derived name family; ordinary-name occurrences are not automatically one person.
122230,1690245,23,2,Pärnumaa,Halliste,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hansul,Hansul,Hans,Hans,Hans,Hans had,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
122291,1230933,4,2,Pärnumaa,Vändra,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härral,härral,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
122294,1691435,10,3,Pärnumaa,Vändra,mai,unmapped_possible_person_name,low,english_known_person_name,maie,maie,mai,mai,mai,Maie's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122294,1691436,11,1,Pärnumaa,Vändra,kai,unmapped_possible_person_name,low,english_known_person_name,kaie,kaie,kai,kai,kai,Kaie's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
122294,1691437,12,1,Pärnumaa,Vändra,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kadri,kadri,kadri,kadri,kadri,Kadri's,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
122303,1691547,6,1,Pärnumaa,Vändra,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisu,Liisu,Liisu,Liisu,Liisu,Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
