person_cluster,area_name,english_variant,mentions,poems
John / Jaan / Jussi / Hans,Urvaste,Juhan,4,2
John / Jaan / Jussi / Hans,Uskela,John/St John,1,1
John / Jaan / Jussi / Hans,Uskela,Jussi,17,14
John / Jaan / Jussi / Hans,Uusikaupunki,Jussi,2,2
John / Jaan / Jussi / Hans,Vaivara,Ants,3,2
John / Jaan / Jussi / Hans,Vaivara,Hans,2,1
John / Jaan / Jussi / Hans,Vaivara,John/St John,1,1
John / Jaan / Jussi / Hans,Vaivara,Juhan,1,1
John / Jaan / Jussi / Hans,Valjala,John/St John,1,1
John / Jaan / Jussi / Hans,Vanaja,Jussi,1,1
John / Jaan / Jussi / Hans,Varbla,Ants,2,1
John / Jaan / Jussi / Hans,Varbla,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Varbla,John/St John,5,4
John / Jaan / Jussi / Hans,Varkaus,Jussi,5,3
John / Jaan / Jussi / Hans,Vastseliina,Ants,2,2
John / Jaan / Jussi / Hans,Vastseliina,John/St John,1,1
John / Jaan / Jussi / Hans,Vehkalahti,Jussi,1,1
John / Jaan / Jussi / Hans,Vehmaa,Jussi,1,1
John / Jaan / Jussi / Hans,Venjoki,Jussi,4,1
John / Jaan / Jussi / Hans,Vesanto,Jussi,1,1
John / Jaan / Jussi / Hans,Vesilahti,Jussi,2,2
John / Jaan / Jussi / Hans,Veteli,Jussi,1,1
John / Jaan / Jussi / Hans,Vigala,Ants,2,2
John / Jaan / Jussi / Hans,Vigala,Hans,5,4
John / Jaan / Jussi / Hans,Vigala,Jaan/Jaani,11,7
John / Jaan / Jussi / Hans,Vigala,John/St John,3,2
John / Jaan / Jussi / Hans,Vihti,Jussi,3,1
John / Jaan / Jussi / Hans,Viipuri,Jussi,1,1
John / Jaan / Jussi / Hans,Viljandi,Ants,12,6
John / Jaan / Jussi / Hans,Viljandi,Hans,23,14
John / Jaan / Jussi / Hans,Viljandi,Jaan/Jaani,13,9
John / Jaan / Jussi / Hans,Viljandi,John/St John,11,11
John / Jaan / Jussi / Hans,Viljandi,Juhan,2,2
John / Jaan / Jussi / Hans,Viljandi,Jussi,2,2
John / Jaan / Jussi / Hans,Virtasalmi,Jussi,2,2
John / Jaan / Jussi / Hans,Viru-Jaagupi,Ants,1,1
John / Jaan / Jussi / Hans,Viru-Jaagupi,Hans,1,1
John / Jaan / Jussi / Hans,Viru-Jaagupi,Jaan/Jaani,4,4
John / Jaan / Jussi / Hans,Viru-Jaagupi,John/St John,1,1
John / Jaan / Jussi / Hans,Viru-Nigula,Ants,2,2
John / Jaan / Jussi / Hans,Viru-Nigula,Hans,6,4
John / Jaan / Jussi / Hans,Viru-Nigula,Jaan/Jaani,5,5
John / Jaan / Jussi / Hans,Viru-Nigula,John/St John,1,1
John / Jaan / Jussi / Hans,Vuokkiniemi,Jussi,11,2
John / Jaan / Jussi / Hans,Vuole,Jussi,5,3
John / Jaan / Jussi / Hans,Väike-Maarja,Ants,6,1
John / Jaan / Jussi / Hans,Väike-Maarja,Hans,10,8
John / Jaan / Jussi / Hans,Väike-Maarja,Jaan/Jaani,6,6
John / Jaan / Jussi / Hans,Väike-Maarja,John/St John,1,1
John / Jaan / Jussi / Hans,Vändra,Ants,1,1
John / Jaan / Jussi / Hans,Vändra,Hans,17,10
John / Jaan / Jussi / Hans,Vändra,Jaan/Jaani,7,5
John / Jaan / Jussi / Hans,Vändra,Juhan,1,1
John / Jaan / Jussi / Hans,Võnnu,Ants,3,3
John / Jaan / Jussi / Hans,Võnnu,Hans,11,5
John / Jaan / Jussi / Hans,Võnnu,Jaan/Jaani,8,5
John / Jaan / Jussi / Hans,Võnnu,Juhan,1,1
John / Jaan / Jussi / Hans,Võnnu,Jussi,1,1
John / Jaan / Jussi / Hans,Ylihärmä,Jussi,1,1
John / Jaan / Jussi / Hans,Ylikiiminki,Jussi,1,1
John / Jaan / Jussi / Hans,Ylistaro,Jussi,2,2
John / Jaan / Jussi / Hans,Yläne,Jussi,4,2
John / Jaan / Jussi / Hans,Ypäjä,Jussi,1,1
John / Jaan / Jussi / Hans,Ähtäri,Jussi,1,1
John / Jaan / Jussi / Hans,Äksi,Ants,3,3
John / Jaan / Jussi / Hans,Äksi,Hans,1,1
John / Jaan / Jussi / Hans,Äksi,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Äksi,John/St John,2,2
John / Jaan / Jussi / Hans,Äksi,Juhan,4,3
John / Jaan / Jussi / Hans,Östmark,John/St John,1,1
Lemminkäinen,Askainen,Lemminkäinen,2,1
Lemminkäinen,Haljala,Lemmingäinen/Lemming,2,2
Lemminkäinen,Hankasalmi,Lemmingäinen/Lemming,2,1
Lemminkäinen,Ilomantsi,Lemminkäinen,23,11
Lemminkäinen,Jyskyjärvi,Lemminkäinen,6,1
Lemminkäinen,Kesälahti,Lemminkäinen,1,1
Lemminkäinen,Kiimaisjärvi,Lemminkäinen,14,1
Lemminkäinen,Kodavere,Lemmingäinen/Lemming,1,1
Lemminkäinen,Kontokki,Lemminkäinen,8,3
Lemminkäinen,Korpiselkä,Lemminkäinen,3,2
Lemminkäinen,Kuusalu,Lemmingäinen/Lemming,13,3
Lemminkäinen,Lahti,Lemmingäinen/Lemming,1,1
Lemminkäinen,Lemu,Lemminkäinen,2,1
Lemminkäinen,Lokalahti,Lemminkäinen,2,1
Lemminkäinen,Muonio,Lemmingäinen/Lemming,2,2
Lemminkäinen,Mynämäki,Lemminkäinen,1,1
Lemminkäinen,Nilsiä,Lemminkäinen,3,1
Lemminkäinen,Pistojärvi,Lemminkäinen,1,1
Lemminkäinen,Porajärvi,Lemminkäinen,30,6
Lemminkäinen,Raisio,Lemminkäinen,1,1
Lemminkäinen,Repola,Lemmingäinen/Lemming,11,4
Lemminkäinen,Repola,Lemminkäinen,33,9
Lemminkäinen,Rukajärvi,Lemmingäinen/Lemming,2,1
Lemminkäinen,Saarijärvi,Lemminkäinen,18,1
Lemminkäinen,Salmi,Lemminkäinen,1,1
Lemminkäinen,Soanlahti,Lemminkäinen,10,3
Lemminkäinen,Somerniemi,Lemmingäinen/Lemming,3,2
Lemminkäinen,Suistamo,Lemmingäinen/Lemming,30,6
Lemminkäinen,Suistamo,Lemminkäinen,40,11
Lemminkäinen,Suojärvi,Lemmingäinen/Lemming,2,1
Lemminkäinen,Suojärvi,Lemminkäinen,8,2
Lemminkäinen,Taivassalo,Lemminkäinen,2,2
Lemminkäinen,Tulemajärvi,Lemminkäinen,1,1
Lemminkäinen,Uhtua,Lemminkäinen,1,1
Lemminkäinen,Uusikirkko Tl.,Lemminkäinen,4,2
Lemminkäinen,Vuokkiniemi,Lemminkäinen,5,3
Lemminkäinen,Vuole,Lemminkäinen,1,1
Martin / Mart / Märt,Ambla,Mardi/Mard,4,2
Martin / Mart / Märt,Ambla,Mart/Marti,3,2
Martin / Mart / Märt,Ambla,Martin,44,9
Martin / Mart / Märt,Anseküla,Mardi/Mard,1,1
Martin / Mart / Märt,Anseküla,Mart/Marti,3,2
Martin / Mart / Märt,Audru,Mart/Marti,8,2
Martin / Mart / Märt,Audru,Martin,11,1
Martin / Mart / Märt,Audru,Märt/Märti,6,1
Martin / Mart / Märt,Hageri,Mart/Marti,1,1
Martin / Mart / Märt,Hageri,Martin,15,2
Martin / Mart / Märt,Halikko,Martin,1,1
Martin / Mart / Märt,Haljala,Mardi/Mard,17,2
Martin / Mart / Märt,Haljala,Mart/Marti,22,6
Martin / Mart / Märt,Haljala,Martin,36,6
Martin / Mart / Märt,Halliste,Mardi/Mard,10,2
Martin / Mart / Märt,Halliste,Mart/Marti,31,2
Martin / Mart / Märt,Halliste,Martin,40,3
Martin / Mart / Märt,Halliste,Märt/Märti,104,12
Martin / Mart / Märt,Hanila,Mardi/Mard,5,3
Martin / Mart / Märt,Hanila,Mart/Marti,2,1
Martin / Mart / Märt,Hargla,Martin,3,1
Martin / Mart / Märt,Harju-Jaani,Mardi/Mard,1,1
Martin / Mart / Märt,Harju-Jaani,Mart/Marti,2,2
Martin / Mart / Märt,Harju-Jaani,Martin,13,2
Martin / Mart / Märt,Haukipudas,Martin,1,1
Martin / Mart / Märt,Helme,Mardi/Mard,8,1
Martin / Mart / Märt,Helme,Mart/Marti,5,2
Martin / Mart / Märt,Helme,Martin,70,1
Martin / Mart / Märt,Helme,Märt/Märti,133,6
Martin / Mart / Märt,Hietamäki,Martin,1,1
Martin / Mart / Märt,Hiitola,Martin,1,1
Martin / Mart / Märt,Häädemeeste,Mardi/Mard,16,4
Martin / Mart / Märt,Häädemeeste,Martin,8,3
Martin / Mart / Märt,Iisaku,Mardi/Mard,1,1
Martin / Mart / Märt,Iisaku,Mart/Marti,5,1
Martin / Mart / Märt,Iisaku,Martin,5,2
Martin / Mart / Märt,Iisalmi,Martin,2,1
Martin / Mart / Märt,Jaani,Mart/Marti,1,1
Martin / Mart / Märt,Juuru,Mardi/Mard,2,1
Martin / Mart / Märt,Juuru,Mart/Marti,2,1
Martin / Mart / Märt,Järva-Jaani,Mart/Marti,4,3
Martin / Mart / Märt,Järva-Jaani,Märt/Märti,1,1
Martin / Mart / Märt,Järva-Madise,Mardi/Mard,12,5
Martin / Mart / Märt,Järva-Madise,Mart/Marti,10,4
Martin / Mart / Märt,Järva-Madise,Martin,2,2
Martin / Mart / Märt,Jõelähtme,Mardi/Mard,1,1
Martin / Mart / Märt,Jõelähtme,Mart/Marti,4,1
Martin / Mart / Märt,Jõelähtme,Martin,7,3
Martin / Mart / Märt,Jõhvi,Mardi/Mard,1,1
Martin / Mart / Märt,Jõhvi,Mart/Marti,10,4
Martin / Mart / Märt,Jõhvi,Martin,17,3
Martin / Mart / Märt,Jüri,Mart/Marti,1,1
Martin / Mart / Märt,Jüri,Martin,1,1
Martin / Mart / Märt,Kaarma,Mart/Marti,2,1
Martin / Mart / Märt,Kaarma,Martin,6,1
Martin / Mart / Märt,Kadrina,Mart/Marti,3,2
Martin / Mart / Märt,Kadrina,Martin,2,1
Martin / Mart / Märt,Kadrina,Märt/Märti,3,1
Martin / Mart / Märt,Kambja,Märt/Märti,13,2
Martin / Mart / Märt,Kanepi,Mardi/Mard,1,1
Martin / Mart / Märt,Kanepi,Martin,4,1
Martin / Mart / Märt,Kanepi,Märt/Märti,2,2
Martin / Mart / Märt,Kaprio,Martin,1,1
Martin / Mart / Märt,Karksi,Mardi/Mard,17,3
Martin / Mart / Märt,Karksi,Mart/Marti,40,2
Martin / Mart / Märt,Karksi,Martin,4,2
Martin / Mart / Märt,Karksi,Märt/Märti,18,6
Martin / Mart / Märt,Karuse,Mardi/Mard,5,4
Martin / Mart / Märt,Karuse,Mart/Marti,30,2
Martin / Mart / Märt,Karuse,Martin,13,3
Martin / Mart / Märt,Kattila,Martin,1,1
Martin / Mart / Märt,Keila,Mardi/Mard,3,1
Martin / Mart / Märt,Keila,Mart/Marti,5,2
Martin / Mart / Märt,Keila,Martin,2,1
Martin / Mart / Märt,Keila,Märt/Märti,1,1
Martin / Mart / Märt,Kestilä,Martin,1,1
Martin / Mart / Märt,Kiestinki,Martin,1,1
Martin / Mart / Märt,Kirbla,Märt/Märti,1,1
Martin / Mart / Märt,Kiuruvesi,Martin,2,2
Martin / Mart / Märt,Kivijärvi,Martin,2,2
Martin / Mart / Märt,Kodavere,Mart/Marti,1,1
Martin / Mart / Märt,Kodavere,Martin,2,1
Martin / Mart / Märt,Kodavere,Märt/Märti,27,4
Martin / Mart / Märt,Koeru,Mardi/Mard,7,3
Martin / Mart / Märt,Koeru,Mart/Marti,4,2
Martin / Mart / Märt,Koivisto,Martin,1,1
Martin / Mart / Märt,Kolga-Jaani,Martin,4,1
Martin / Mart / Märt,Kolga-Jaani,Märt/Märti,11,4
Martin / Mart / Märt,Kontokki,Martin,1,1
Martin / Mart / Märt,Kose,Mardi/Mard,3,1
Martin / Mart / Märt,Kose,Mart/Marti,7,5
Martin / Mart / Märt,Kuhmo,Martin,1,1
Martin / Mart / Märt,Kullamaa,Mardi/Mard,1,1
Martin / Mart / Märt,Kullamaa,Mart/Marti,2,2
Martin / Mart / Märt,Kullamaa,Martin,2,1
Martin / Mart / Märt,Kursi,Mardi/Mard,3,2
Martin / Mart / Märt,Kursi,Mart/Marti,4,2
Martin / Mart / Märt,Kursi,Märt/Märti,1,1
Martin / Mart / Märt,Kuusalu,Mardi/Mard,1,1
Martin / Mart / Märt,Kuusalu,Mart/Marti,19,5
Martin / Mart / Märt,Kuusalu,Martin,11,7
Martin / Mart / Märt,Käina,Mart/Marti,2,2
Martin / Mart / Märt,Käina,Martin,1,1
Martin / Mart / Märt,Kärla,Mart/Marti,3,2
Martin / Mart / Märt,Kõpu,Mardi/Mard,4,1
Martin / Mart / Märt,Kõpu,Mart/Marti,2,2
Martin / Mart / Märt,Kõpu,Martin,3,1
Martin / Mart / Märt,Kõpu,Märt/Märti,5,3
Martin / Mart / Märt,Laiuse,Mardi/Mard,7,3
Martin / Mart / Märt,Laiuse,Mart/Marti,4,4
Martin / Mart / Märt,Laiuse,Martin,2,2
Martin / Mart / Märt,Laiuse,Märt/Märti,2,1
Martin / Mart / Märt,Lempaala,Martin,3,2
Martin / Mart / Märt,Liissilä,Martin,1,1
Martin / Mart / Märt,Loppi,Martin,1,1
Martin / Mart / Märt,Lääne-Nigula,Mardi/Mard,1,1
Martin / Mart / Märt,Lääne-Nigula,Mart/Marti,2,2
Martin / Mart / Märt,Lüganuse,Mardi/Mard,5,2
Martin / Mart / Märt,Lüganuse,Mart/Marti,6,4
Martin / Mart / Märt,Maaninka,Martin,1,1
Martin / Mart / Märt,Maarja-Magdaleena,Martin,1,1
Martin / Mart / Märt,Maarja-Magdaleena,Märt/Märti,9,2
Martin / Mart / Märt,Martna,Mardi/Mard,2,1
Martin / Mart / Märt,Martna,Mart/Marti,2,1
Martin / Mart / Märt,Martna,Martin,2,1
Martin / Mart / Märt,Metsäpirtti,Martin,1,1
Martin / Mart / Märt,Mihkli,Mardi/Mard,6,1
Martin / Mart / Märt,Mihkli,Mart/Marti,7,1
Martin / Mart / Märt,Mihkli,Martin,4,1
Martin / Mart / Märt,Miikkulainen,Martin,1,1
Martin / Mart / Märt,Muhos,Martin,1,1
Martin / Mart / Märt,Mustjala,Mardi/Mard,1,1
Martin / Mart / Märt,Mustjala,Mart/Marti,3,1
Martin / Mart / Märt,Mäntyharju,Martin,1,1
Martin / Mart / Märt,Märjamaa,Mardi/Mard,2,2
Martin / Mart / Märt,Märjamaa,Mart/Marti,5,3
Martin / Mart / Märt,Märjamaa,Martin,4,2
Martin / Mart / Märt,Narvusi,Mart/Marti,2,1
Martin / Mart / Märt,Narvusi,Martin,2,1
Martin / Mart / Märt,Nissi,Martin,2,1
Martin / Mart / Märt,Nurmes,Martin,2,2
Martin / Mart / Märt,Nõo,Mardi/Mard,3,1
Martin / Mart / Märt,Nõo,Märt/Märti,4,1
Martin / Mart / Märt,Orimattila,Martin,1,1
Martin / Mart / Märt,Paide,Mardi/Mard,3,1
Martin / Mart / Märt,Paide,Mart/Marti,1,1
Martin / Mart / Märt,Paistu,Mardi/Mard,2,1
Martin / Mart / Märt,Paistu,Mart/Marti,5,2
Martin / Mart / Märt,Paistu,Martin,55,1
Martin / Mart / Märt,Paistu,Märt/Märti,50,5
Martin / Mart / Märt,Palamuse,Mardi/Mard,7,2
Martin / Mart / Märt,Palamuse,Mart/Marti,1,1
Martin / Mart / Märt,Palamuse,Martin,60,4
Martin / Mart / Märt,Palamuse,Märt/Märti,1,1
Martin / Mart / Märt,Paltamo,Martin,1,1
Martin / Mart / Märt,Peetri,Mardi/Mard,5,2
Martin / Mart / Märt,Peetri,Mart/Marti,5,5
Martin / Mart / Märt,Peetri,Martin,2,2
Martin / Mart / Märt,Pielavesi,Martin,1,1
Martin / Mart / Märt,Pihtipudas,Martin,1,1
Martin / Mart / Märt,Piippola,Martin,1,1
Martin / Mart / Märt,Pilistvere,Mardi/Mard,1,1
Martin / Mart / Märt,Pilistvere,Mart/Marti,8,4
Martin / Mart / Märt,Pilistvere,Martin,26,4
Martin / Mart / Märt,Pudasjärvi,Martin,2,2
Martin / Mart / Märt,Puhja,Mardi/Mard,3,2
Martin / Mart / Märt,Puolanka,Martin,1,1
Martin / Mart / Märt,Pusula,Martin,1,1
Martin / Mart / Märt,Puumala,Mart/Marti,1,1
Martin / Mart / Märt,Pyhäjärvi Ol.,Martin,1,1
Martin / Mart / Märt,Pyhäjärvi Vpl.,Martin,2,1
Martin / Mart / Märt,Pärnu,Mardi/Mard,15,3
Martin / Mart / Märt,Pärnu,Mart/Marti,10,3
Martin / Mart / Märt,Pärnu,Martin,28,4
Martin / Mart / Märt,Pärnu-Jaagupi,Mardi/Mard,21,7
Martin / Mart / Märt,Pärnu-Jaagupi,Mart/Marti,6,4
Martin / Mart / Märt,Pärnu-Jaagupi,Martin,13,6
Martin / Mart / Märt,Põltsamaa,Mardi/Mard,2,1
Martin / Mart / Märt,Põltsamaa,Mart/Marti,6,3
Martin / Mart / Märt,Põltsamaa,Martin,17,6
Martin / Mart / Märt,Põlva,Märt/Märti,6,3
Martin / Mart / Märt,Pöide,Mardi/Mard,2,1
Martin / Mart / Märt,Pöide,Mart/Marti,1,1
Martin / Mart / Märt,Pöide,Martin,1,1
Martin / Mart / Märt,Pöide,Märt/Märti,2,2
Martin / Mart / Märt,Pühalepa,Mart/Marti,1,1
Martin / Mart / Märt,Rakvere,Mardi/Mard,1,1
Martin / Mart / Märt,Rakvere,Martin,1,1
Martin / Mart / Märt,Rannu,Martin,8,1
Martin / Mart / Märt,Rapla,Mardi/Mard,3,1
Martin / Mart / Märt,Rapla,Mart/Marti,18,1
Martin / Mart / Märt,Reigi,Mart/Marti,3,1
Martin / Mart / Märt,Ridala,Mardi/Mard,12,1
Martin / Mart / Märt,Risti,Mardi/Mard,2,1
Martin / Mart / Märt,Risti,Martin,1,1
Martin / Mart / Märt,Räpina,Martin,14,4
Martin / Mart / Märt,Räpina,Märt/Märti,9,1
Martin / Mart / Märt,Rõngu,Mardi/Mard,14,2
Martin / Mart / Märt,Rõngu,Märt/Märti,40,3
Martin / Mart / Märt,Saarde,Mardi/Mard,11,3
Martin / Mart / Märt,Saarde,Mart/Marti,38,5
Martin / Mart / Märt,Saarde,Martin,18,6
Martin / Mart / Märt,Saarde,Märt/Märti,3,1
Martin / Mart / Märt,Sangaste,Martin,3,2
Martin / Mart / Märt,Sangaste,Märt/Märti,15,3
Martin / Mart / Märt,Serepetta,Martin,1,1
Martin / Mart / Märt,Setumaa,Martin,13,2
Martin / Mart / Märt,Setumaa,Märt/Märti,1,1
Martin / Mart / Märt,Simuna,Mart/Marti,3,1
Martin / Mart / Märt,Simuna,Martin,9,1
Martin / Mart / Märt,Soikkola,Martin,1,1
Martin / Mart / Märt,Soutjärvi,Mardi/Mard,1,1
Martin / Mart / Märt,Suure-Jaani,Mardi/Mard,3,1
Martin / Mart / Märt,Suure-Jaani,Mart/Marti,60,4
Martin / Mart / Märt,Suure-Jaani,Martin,37,6
Martin / Mart / Märt,Suure-Jaani,Märt/Märti,23,5
Martin / Mart / Märt,Taivalkoski,Martin,1,1
Martin / Mart / Märt,Tartu-Maarja,Mardi/Mard,3,1
Martin / Mart / Märt,Tartu-Maarja,Märt/Märti,3,3
Martin / Mart / Märt,Tarvastu,Mardi/Mard,1,1
Martin / Mart / Märt,Tarvastu,Martin,5,1
Martin / Mart / Märt,Tarvastu,Märt/Märti,188,8
Martin / Mart / Märt,Tervo,Martin,2,2
Martin / Mart / Märt,Teuva,Martin,1,1
Martin / Mart / Märt,Toksova,Martin,1,1
Martin / Mart / Märt,Tori,Mardi/Mard,2,1
Martin / Mart / Märt,Tori,Mart/Marti,20,4
Martin / Mart / Märt,Tori,Martin,30,3
Martin / Mart / Märt,Tori,Märt/Märti,1,1
Martin / Mart / Märt,Torma,Mardi/Mard,1,1
Martin / Mart / Märt,Torma,Mart/Marti,3,1
Martin / Mart / Märt,Torma,Martin,184,4
Martin / Mart / Märt,Tytärsaari,Martin,2,1
Martin / Mart / Märt,Tõstamaa,Mardi/Mard,4,3
Martin / Mart / Märt,Tõstamaa,Mart/Marti,37,5
Martin / Mart / Märt,Tõstamaa,Martin,14,6
Martin / Mart / Märt,Türi,Mardi/Mard,3,1
Martin / Mart / Märt,Türi,Mart/Marti,9,6
Martin / Mart / Märt,Urvaste,Martin,13,4
Martin / Mart / Märt,Urvaste,Märt/Märti,68,7
Martin / Mart / Märt,Vaivara,Mart/Marti,2,2
Martin / Mart / Märt,Vaivara,Martin,8,2
Martin / Mart / Märt,Valtimo,Martin,1,1
Martin / Mart / Märt,Varbla,Mardi/Mard,8,2
Martin / Mart / Märt,Varbla,Mart/Marti,24,5
Martin / Mart / Märt,Varbla,Martin,29,3
Martin / Mart / Märt,Vieremä,Martin,2,2
Martin / Mart / Märt,Vigala,Mardi/Mard,20,4
Martin / Mart / Märt,Vigala,Mart/Marti,4,1
Martin / Mart / Märt,Vigala,Martin,1,1
Martin / Mart / Märt,Viitasaari,Martin,1,1
Martin / Mart / Märt,Viljandi,Mardi/Mard,2,1
Martin / Mart / Märt,Viljandi,Martin,8,2
Martin / Mart / Märt,Viljandi,Märt/Märti,56,5
Martin / Mart / Märt,Viru-Jaagupi,Mardi/Mard,3,1
Martin / Mart / Märt,Viru-Jaagupi,Martin,22,5
Martin / Mart / Märt,Viru-Nigula,Mardi/Mard,14,4
Martin / Mart / Märt,Viru-Nigula,Mart/Marti,4,2
Martin / Mart / Märt,Viru-Nigula,Martin,26,9
Martin / Mart / Märt,Viru-Nigula,Märt/Märti,1,1
Martin / Mart / Märt,Vuole,Martin,2,2
Martin / Mart / Märt,Väike-Maarja,Mardi/Mard,18,4
Martin / Mart / Märt,Väike-Maarja,Mart/Marti,10,4
Martin / Mart / Märt,Väike-Maarja,Martin,34,8
Martin / Mart / Märt,Vändra,Mardi/Mard,7,3
Martin / Mart / Märt,Vändra,Mart/Marti,33,5
Martin / Mart / Märt,Vändra,Martin,40,7
Martin / Mart / Märt,Võnnu,Märt/Märti,31,4
Martin / Mart / Märt,Äksi,Märt/Märti,40,4
Mary / Maria / Maarja / Mari,Alastaro,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Alatornio,Maija/Maie,4,4
Mary / Maria / Maarja / Mari,Alatornio,Mary,1,1
Mary / Maria / Maarja / Mari,Alavus,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Alavus,Mary,2,2
Mary / Maria / Maarja / Mari,Ambla,Maija/Maie,5,3
Mary / Maria / Maarja / Mari,Ambla,Mari,2,2
Mary / Maria / Maarja / Mari,Ambla,Mary,7,6
Mary / Maria / Maarja / Mari,Asikkala,Maija/Maie,8,8
Mary / Maria / Maarja / Mari,Asikkala,Mary,2,2
Mary / Maria / Maarja / Mari,Audru,Maija/Maie,3,1
Mary / Maria / Maarja / Mari,Audru,Mari,12,3
Mary / Maria / Maarja / Mari,Audru,Mary,1,1
Mary / Maria / Maarja / Mari,Brandval,Mary,2,1
Mary / Maria / Maarja / Mari,Elimäki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Emmaste,Mary,1,1
Mary / Maria / Maarja / Mari,Eno,Mari,1,1
Mary / Maria / Maarja / Mari,Eno,Mary,1,1
Mary / Maria / Maarja / Mari,Enontekiö,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Eräjärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Eräjärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Eura,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Evijärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Evijärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Forssa,Mary,1,1
Mary / Maria / Maarja / Mari,Grue Finnskog,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Hailuoto,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Hailuoto,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Hailuoto,Mary,1,1
Mary / Maria / Maarja / Mari,Halikko,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Haljala,Maija/Maie,15,9
Mary / Maria / Maarja / Mari,Haljala,Mari,18,11
Mary / Maria / Maarja / Mari,Haljala,Mary,14,12
Mary / Maria / Maarja / Mari,Halliste,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Halliste,Mari,9,8
Mary / Maria / Maarja / Mari,Halliste,Maria/Maaria,5,2
Mary / Maria / Maarja / Mari,Halliste,Mary,26,22
Mary / Maria / Maarja / Mari,Halsua,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Hanila,Mari,1,1
Mary / Maria / Maarja / Mari,Hanila,Mary,3,3
Mary / Maria / Maarja / Mari,Hargla,Mari,2,1
Mary / Maria / Maarja / Mari,Hargla,Mary,1,1
Mary / Maria / Maarja / Mari,Harju-Jaani,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Harju-Jaani,Mari,13,7
Mary / Maria / Maarja / Mari,Harju-Jaani,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Harju-Jaani,Mary,6,5
Mary / Maria / Maarja / Mari,Harju-Madise,Mari,3,1
Mary / Maria / Maarja / Mari,Harlu,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Harlu,Mary,1,1
Mary / Maria / Maarja / Mari,Hartola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Hattula,Maija/Maie,9,7
Mary / Maria / Maarja / Mari,Hattula,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Hattula,Mary,3,2
Mary / Maria / Maarja / Mari,Hauho,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Hauho,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Hauho,Mary,3,3
Mary / Maria / Maarja / Mari,Haukivuori,Mary,1,1
Mary / Maria / Maarja / Mari,Hausjärvi,Maija/Maie,5,5
Mary / Maria / Maarja / Mari,Hausjärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Heinjoki,Mari,1,1
Mary / Maria / Maarja / Mari,Helme,Maija/Maie,12,5
Mary / Maria / Maarja / Mari,Helme,Mari,5,4
Mary / Maria / Maarja / Mari,Helme,Mary,32,20
Mary / Maria / Maarja / Mari,Hietamäki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Hietamäki,Mari,1,1
Mary / Maria / Maarja / Mari,Hiitola,Mary,1,1
Mary / Maria / Maarja / Mari,Hirvensalmi,Mary,1,1
Mary / Maria / Maarja / Mari,Hollola,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Hollola,Mary,1,1
Mary / Maria / Maarja / Mari,Huittinen,Maria/Maaria,6,2
Mary / Maria / Maarja / Mari,Huittinen,Mary,2,2
Mary / Maria / Maarja / Mari,Humppila,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Humppila,Mary,5,3
Mary / Maria / Maarja / Mari,Hyvinkää,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Hyvinkää,Mary,1,1
Mary / Maria / Maarja / Mari,Hämeenkyrö,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Hämeenlinna,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Hämeenlinna,Mary,2,1
Mary / Maria / Maarja / Mari,Häädemeeste,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Häädemeeste,Mari,11,7
Mary / Maria / Maarja / Mari,Häädemeeste,Mary,5,3
Mary / Maria / Maarja / Mari,Iisaku,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Iisaku,Mari,5,4
Mary / Maria / Maarja / Mari,Iisaku,Mary,3,1
Mary / Maria / Maarja / Mari,Iisalmi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Iisalmi,Mary,8,7
