feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,area_mentions,dominant_standard_lemma_category,dominant_mentions,dominant_share,variant_category_count,entropy,variant_distribution
1,Mary / Maria / Maarja / Mari,Kalajoki,Finland/Savo-Karelia,Finnish,su,5,Maija,3,0.6,2,0.673,Maija (3); Maaria (2)
1,Mary / Maria / Maarja / Mari,Kanepi,South Estonia/Seto,South Estonian,viE,5,Maarja,2,0.4,4,1.3322,Maarja (2); Maie (1); Mari (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kankaanpää,Finland/Savo-Karelia,Finnish,su,5,Maaria,4,0.8,2,0.5004,Maaria (4); Maria (1)
1,Mary / Maria / Maarja / Mari,Koivisto,Finland/Savo-Karelia,Finnish,su,5,Maaria,1,0.2,5,1.6094,Maaria (1); Maija (1); Mari (1); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Koprina,Ingria,Finnish,su,5,Maria,2,0.4,4,1.3322,Maria (2); Maaria (1); Mari (1); Other (1)
1,Mary / Maria / Maarja / Mari,Lappajärvi,Finland/Savo-Karelia,Finnish,su,5,Maria,4,0.8,2,0.5004,Maria (4); Maija (1)
1,Mary / Maria / Maarja / Mari,Leppävirta,Finland/Savo-Karelia,Finnish,su,5,Maria,3,0.6,3,0.9503,Maria (3); Maaria (1); Maija (1)
1,Mary / Maria / Maarja / Mari,Markkova,Ingria,Finnish,suI,5,Mari,3,0.6,3,0.9503,Mari (3); Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Muurla,Finland/Savo-Karelia,Finnish,su,5,Maarja,2,0.4,3,1.0549,Maarja (2); Maria (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Piippola,Finland/Savo-Karelia,Finnish,su,5,Maria,3,0.6,3,0.9503,Maria (3); Maaria (1); Maija (1)
1,Mary / Maria / Maarja / Mari,Reigi,Estonia core/west,North Estonian,viP,5,Mari,4,0.8,2,0.5004,Mari (4); Other (1)
1,Mary / Maria / Maarja / Mari,Ridala,Estonia core/west,North Estonian,viP,5,Mari,4,0.8,2,0.5004,Mari (4); Maarja (1)
1,Mary / Maria / Maarja / Mari,Riipuskala,East Karelia/Veps/Tver,Karelian Proper,ka,5,Maaria,4,0.8,2,0.5004,Maaria (4); Maria (1)
1,Mary / Maria / Maarja / Mari,Rääpyvä,Ingria,Finnish,su,5,Maaria,2,0.4,3,1.0549,Maaria (2); Other (2); Maria (1)
1,Mary / Maria / Maarja / Mari,Savonranta,Finland/Savo-Karelia,Finnish,su,5,Maaria,5,1.0,1,-0.0,Maaria (5)
1,Mary / Maria / Maarja / Mari,Soanlahti,East Karelia/Veps/Tver,Finnish,su,5,Maria,5,1.0,1,-0.0,Maria (5)
1,Mary / Maria / Maarja / Mari,Terijoki,Finland/Savo-Karelia,Finnish,su,5,Mari,4,0.8,2,0.5004,Mari (4); Other (1)
1,Mary / Maria / Maarja / Mari,Yläne,Finland/Savo-Karelia,Finnish,su,5,Maija,4,0.8,2,0.5004,Maija (4); Other (1)
1,Mary / Maria / Maarja / Mari,Alavus,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Maria (1)
1,Mary / Maria / Maarja / Mari,Hailuoto,Finland/Savo-Karelia,Finnish,su,4,Maaria,2,0.5,3,1.0397,Maaria (2); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Hanila,Estonia core/west,North Estonian,viP,4,Mari,2,0.5,3,1.0397,Mari (2); Maarja (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Hyvinkää,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Juuka,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Kattila,Ingria,Votic,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Kemijärvi,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Other (1)
1,Mary / Maria / Maarja / Mari,Kesälahti,Finland/Savo-Karelia,Finnish,su,4,Maaria,4,1.0,1,-0.0,Maaria (4)
1,Mary / Maria / Maarja / Mari,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,4,Maaria,2,0.5,3,1.0397,Maaria (2); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kivijärvi,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,4,Maria,2,0.5,3,1.0397,Maria (2); Maaria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kuopio,Finland/Savo-Karelia,Finnish,su,4,Maria,4,1.0,1,-0.0,Maria (4)
1,Mary / Maria / Maarja / Mari,Lappee,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Mari (1)
1,Mary / Maria / Maarja / Mari,Lieto,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Other (1)
1,Mary / Maria / Maarja / Mari,Mäntsälä,Finland/Savo-Karelia,Finnish,su,4,Other,3,0.75,2,0.5623,Other (3); Maija (1)
1,Mary / Maria / Maarja / Mari,Orimattila,Finland/Savo-Karelia,Finnish,su,4,Maaria,2,0.5,3,1.0397,Maaria (2); Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Oulu,Finland/Savo-Karelia,Finnish,su,4,Maria,2,0.5,3,1.0397,Maria (2); Maaria (1); Maija (1)
1,Mary / Maria / Maarja / Mari,Paattinen,Finland/Savo-Karelia,Finnish,su,4,Maija,4,1.0,1,-0.0,Maija (4)
1,Mary / Maria / Maarja / Mari,Parkano,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Puolanka,Finland/Savo-Karelia,Finnish,su,4,Maaria,2,0.5,3,1.0397,Maaria (2); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,4,Maija,2,0.5,3,1.0397,Maija (2); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Pühalepa,Estonia core/west,North Estonian,viP,4,Mari,2,0.5,2,0.6931,Mari (2); Other (2)
1,Mary / Maria / Maarja / Mari,Rapla,Estonia core/west,North Estonian,viP,4,Mari,3,0.75,2,0.5623,Mari (3); Other (1)
1,Mary / Maria / Maarja / Mari,Sodankylä,Finland/Savo-Karelia,Finnish,su,4,Maria,2,0.5,2,0.6931,Maria (2); Other (2)
1,Mary / Maria / Maarja / Mari,Suomussalmi,Finland/Savo-Karelia,Finnish,su,4,Other,2,0.5,3,1.0397,Other (2); Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Tervola,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maija (1)
1,Mary / Maria / Maarja / Mari,Teuva,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Maria (1)
1,Mary / Maria / Maarja / Mari,Tuupovaara,Finland/Savo-Karelia,Finnish,su,4,Maria,3,0.75,2,0.5623,Maria (3); Maaria (1)
1,Mary / Maria / Maarja / Mari,Vanaja,Finland/Savo-Karelia,Finnish,su,4,Maaria,3,0.75,2,0.5623,Maaria (3); Maija (1)
1,Mary / Maria / Maarja / Mari,Vesilahti,Finland/Savo-Karelia,Finnish,su,4,Maija,3,0.75,2,0.5623,Maija (3); Other (1)
1,Mary / Maria / Maarja / Mari,Virrat,Finland/Savo-Karelia,Finnish,su,4,Other,2,0.5,3,1.0397,Other (2); Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Hargla,South Estonia/Seto,South Estonian,viE,3,Mari,3,1.0,1,-0.0,Mari (3)
1,Mary / Maria / Maarja / Mari,Harju-Madise,Estonia core/west,North Estonian,viP,3,Mari,2,0.6666666666666666,2,0.6365,Mari (2); Other (1)
1,Mary / Maria / Maarja / Mari,Hietamäki,Ingria,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Hämeenkyrö,Finland/Savo-Karelia,Finnish,su,3,Maija,3,1.0,1,-0.0,Maija (3)
1,Mary / Maria / Maarja / Mari,Isojoki,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Joroinen,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Maaria (1)
1,Mary / Maria / Maarja / Mari,Joutsa,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Järva-Madise,Estonia core/west,North Estonian,viP,3,Maie,1,0.3333333333333333,3,1.0986,Maie (1); Mari (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kalvola,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Karuna,Finland/Savo-Karelia,Finnish,su,3,Maija,3,1.0,1,-0.0,Maija (3)
1,Mary / Maria / Maarja / Mari,Kauvatsa,Finland/Savo-Karelia,Finnish,su,3,Maija,3,1.0,1,-0.0,Maija (3)
1,Mary / Maria / Maarja / Mari,Laitila,Finland/Savo-Karelia,Finnish,su,3,Mari,2,0.6666666666666666,2,0.6365,Mari (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Lammi,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Other (1)
1,Mary / Maria / Maarja / Mari,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Other (1)
1,Mary / Maria / Maarja / Mari,Lemi,Finland/Savo-Karelia,Finnish,su,3,Maija,1,0.3333333333333333,3,1.0986,Maija (1); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Luhanka,Finland/Savo-Karelia,Finnish,su,3,Maaria,1,0.3333333333333333,3,1.0986,Maaria (1); Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Martna,Estonia core/west,North Estonian,viP,3,Mari,2,0.6666666666666666,2,0.6365,Mari (2); Other (1)
1,Mary / Maria / Maarja / Mari,Miikkulainen,Ingria,Finnish,su,3,Mari,2,0.6666666666666666,2,0.6365,Mari (2); Maaria (1)
1,Mary / Maria / Maarja / Mari,Nilsiä,Finland/Savo-Karelia,Finnish,su,3,Other,3,1.0,1,-0.0,Other (3)
1,Mary / Maria / Maarja / Mari,Nivala,Finland/Savo-Karelia,Finnish,su,3,Other,3,1.0,1,-0.0,Other (3)
1,Mary / Maria / Maarja / Mari,Nousiainen,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Maria (1)
1,Mary / Maria / Maarja / Mari,Pertteli,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Other (1)
1,Mary / Maria / Maarja / Mari,Piikkiö,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Other (1)
1,Mary / Maria / Maarja / Mari,Punkalaidun,Finland/Savo-Karelia,Finnish,su,3,Maaria,2,0.6666666666666666,2,0.6365,Maaria (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Puumala,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Rakvere,Estonia core/west,North Estonian,viP,3,Mari,2,0.6666666666666666,2,0.6365,Mari (2); Other (1)
1,Mary / Maria / Maarja / Mari,Renko,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Ruovesi,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Other (1)
1,Mary / Maria / Maarja / Mari,Rymättylä,Finland/Savo-Karelia,Finnish,su,3,Maaria,2,0.6666666666666666,2,0.6365,Maaria (2); Other (1)
1,Mary / Maria / Maarja / Mari,Räisälä,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Mari (1)
1,Mary / Maria / Maarja / Mari,Sahalahti,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Sauvo,Finland/Savo-Karelia,Finnish,su,3,Other,3,1.0,1,-0.0,Other (3)
1,Mary / Maria / Maarja / Mari,Savitaipale,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Simo,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Maria (1)
1,Mary / Maria / Maarja / Mari,Somerniemi,Finland/Savo-Karelia,Finnish,su,3,Maaria,1,0.3333333333333333,3,1.0986,Maaria (1); Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Urjala,Finland/Savo-Karelia,Finnish,su,3,Maria,3,1.0,1,-0.0,Maria (3)
1,Mary / Maria / Maarja / Mari,Vahto,Finland/Savo-Karelia,Finnish,su,3,Maija,2,0.6666666666666666,2,0.6365,Maija (2); Other (1)
1,Mary / Maria / Maarja / Mari,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Maaria (1)
1,Mary / Maria / Maarja / Mari,Vihanti,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Vimpeli,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Maija (1)
1,Mary / Maria / Maarja / Mari,Virtasalmi,Finland/Savo-Karelia,Finnish,su,3,Mari,1,0.3333333333333333,3,1.0986,Mari (1); Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,3,Maria,2,0.6666666666666666,2,0.6365,Maria (2); Other (1)
1,Mary / Maria / Maarja / Mari,Alastaro,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Brandval,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Eno,Finland/Savo-Karelia,Finnish,su,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Eräjärvi,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Evijärvi,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Other (1)
1,Mary / Maria / Maarja / Mari,Harlu,East Karelia/Veps/Tver,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Ilmajoki,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Juuru,Estonia core/west,North Estonian,viP,2,Maarja,1,0.5,2,0.6931,Maarja (1); Mari (1)
1,Mary / Maria / Maarja / Mari,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Kambja,Estonia core/west,South Estonian,viE,2,Maarja,1,0.5,2,0.6931,Maarja (1); Other (1)
1,Mary / Maria / Maarja / Mari,Karvia,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kauhajoki,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kaustinen,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Keltto,Ingria,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Kemi,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Kerimäki,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Kestilä,Finland/Savo-Karelia,Finnish,su,2,Maria,1,0.5,2,0.6931,Maria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Kihelkonna,Estonia core/west,North Estonian,viP,2,Mari,1,0.5,2,0.6931,Mari (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kiimaisjärvi,East Karelia/Veps/Tver,Karelian Proper,ka,2,Maaria,1,0.5,2,0.6931,Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kittilä,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kokemäki,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Other (1)
1,Mary / Maria / Maarja / Mari,Kokkola,Finland/Savo-Karelia,Outside selected Finnic areas,ru,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Koski Hl.,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Kuorevesi,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kupanitsa,Ingria,Finnish,su,2,Mari,1,0.5,2,0.6931,Mari (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Kuusjoki,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Kärsämäki,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
1,Mary / Maria / Maarja / Mari,Lavansaari,Finland/Savo-Karelia,Finnish,su,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Lohtaja,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Lääne-Nigula,Estonia core/west,North Estonian,viP,2,Maarja,1,0.5,2,0.6931,Maarja (1); Mari (1)
1,Mary / Maria / Maarja / Mari,Maaninka,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Merikarvia,Finland/Savo-Karelia,Outside selected Finnic areas,ru,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Mustjala,Estonia core/west,North Estonian,viP,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Nissi,Estonia core/west,North Estonian,viP,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Norra Finnskoga,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Nõo,Estonia core/west,South Estonian,viE,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Padasjoki,Finland/Savo-Karelia,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Perho,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
1,Mary / Maria / Maarja / Mari,Perniö,Finland/Savo-Karelia,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Pihlajavesi,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Other (1)
1,Mary / Maria / Maarja / Mari,Pylkönmäki,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Pälkäne,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Raahe,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Rauma,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Rautalampi,Finland/Savo-Karelia,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Maija (1)
1,Mary / Maria / Maarja / Mari,Rautavaara,Finland/Savo-Karelia,Finnish,su,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Ruotsin Ylitornio,Finland/Savo-Karelia,Tornedalen Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Ruskeala,East Karelia/Veps/Tver,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Rääkkylä,Finland/Savo-Karelia,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Other (1)
1,Mary / Maria / Maarja / Mari,Sakkola,Finland/Savo-Karelia,Finnish,su,2,Mari,1,0.5,2,0.6931,Mari (1); Other (1)
1,Mary / Maria / Maarja / Mari,Salo,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Seiskari,Finland/Savo-Karelia,Finnish,su,2,Mari,2,1.0,1,-0.0,Mari (2)
1,Mary / Maria / Maarja / Mari,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Suonenjoki,Finland/Savo-Karelia,Finnish,su,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Säämäjärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Södra Finnskoga,Finland/Savo-Karelia,Finnish,su,2,Maaria,1,0.5,2,0.6931,Maaria (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Taipalsaari,Finland/Savo-Karelia,Finnish,su,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Turku,Finland/Savo-Karelia,Finnish,su,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Turtola,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Tuulos,Finland/Savo-Karelia,Finnish,su,2,Maaria,2,1.0,1,-0.0,Maaria (2)
1,Mary / Maria / Maarja / Mari,Tuusniemi,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Tyrväntö,Finland/Savo-Karelia,Finnish,su,2,Maria,2,1.0,1,-0.0,Maria (2)
1,Mary / Maria / Maarja / Mari,Uusikirkko Tl.,Finland/Savo-Karelia,Finnish,su,2,Maija,2,1.0,1,-0.0,Maija (2)
1,Mary / Maria / Maarja / Mari,Valkeasaari,Ingria,Finnish,su,2,Mari,1,0.5,2,0.6931,Mari (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Viitasaari,Finland/Savo-Karelia,Finnish,su,2,Maija,1,0.5,2,0.6931,Maija (1); Maria (1)
1,Mary / Maria / Maarja / Mari,Elimäki,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Emmaste,Estonia core/west,North Estonian,viP,1,Maarja,1,1.0,1,-0.0,Maarja (1)
1,Mary / Maria / Maarja / Mari,Enontekiö,Finland/Savo-Karelia,Finnish,su,1,Maija,1,1.0,1,-0.0,Maija (1)
1,Mary / Maria / Maarja / Mari,Eura,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Forssa,Finland/Savo-Karelia,Finnish,su,1,Maaria,1,1.0,1,-0.0,Maaria (1)
1,Mary / Maria / Maarja / Mari,Grue Finnskog,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Halsua,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Hartola,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Haukivuori,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Heinjoki,Finland/Savo-Karelia,Finnish,su,1,Mari,1,1.0,1,-0.0,Mari (1)
1,Mary / Maria / Maarja / Mari,Hiitola,Finland/Savo-Karelia,Finnish,su,1,Maaria,1,1.0,1,-0.0,Maaria (1)
1,Mary / Maria / Maarja / Mari,Hirvensalmi,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Iitti,Finland/Savo-Karelia,Finnish,su,1,Maija,1,1.0,1,-0.0,Maija (1)
1,Mary / Maria / Maarja / Mari,Inkere,Ingria,Finnish,su,1,Mari,1,1.0,1,-0.0,Mari (1)
1,Mary / Maria / Maarja / Mari,Jaakkima,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Joensuu,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
1,Mary / Maria / Maarja / Mari,Jurva,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Jämaja,Estonia core/west,North Estonian,viP,1,Mari,1,1.0,1,-0.0,Mari (1)
1,Mary / Maria / Maarja / Mari,Jämijärvi,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Jämsä,Finland/Savo-Karelia,Finnish,su,1,Maria,1,1.0,1,-0.0,Maria (1)
1,Mary / Maria / Maarja / Mari,Jäppilä,Finland/Savo-Karelia,Finnish,su,1,Maija,1,1.0,1,-0.0,Maija (1)
1,Mary / Maria / Maarja / Mari,Jääski,Finland/Savo-Karelia,Finnish,su,1,Maija,1,1.0,1,-0.0,Maija (1)
1,Mary / Maria / Maarja / Mari,Kaarma,Estonia core/west,North Estonian,viP,1,Maarja,1,1.0,1,-0.0,Maarja (1)
1,Mary / Maria / Maarja / Mari,Karinainen,Finland/Savo-Karelia,Finnish,su,1,Maija,1,1.0,1,-0.0,Maija (1)
