feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,county,place_name,p_id,v_id,v_pos,w_pos,word,word_normalised,local_lemma,standard_lemma,root,word_in_english
4,Catherine / Kadri / Katri,Kadri,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123278,1677808,15,1,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
3,John / Jaan / Jussi / Hans,Hans,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123281,1708509,1,3,hansule,Hansule,Hans,Hans,Johannes (loan),to Hans
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1711204,1,1,ann,Ann,Ann,Ann,Ann (proper name),Ann
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1708994,3,1,ann,Ann,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1708997,5,2,anne,Anne,Ann,Ann,Ann,Ann's
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1711207,6,3,anne,Anne,Ann,Ann,Ann,Ann's
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1711208,7,1,ann,Ann,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1711217,17,1,ann,Ann,Ann,Ann,Ann,Ann
6,Anna / Anne / Ann / Anni,Ann,Audru,Estonia core/west,North Estonian,viP,Pärnumaa,Audru,123417,1711223,26,1,ann,Ann,Ann,Ann,Ann,Ann
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711643,3,1,mardi,mardi,mard,mart,mart,Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1269143,4,1,mardi,mardi,mard,mart,mart,Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711644,5,1,mardi,mardi,mard,mart,mart,Mardi's
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711645,6,1,mart,mart,mart,mart,mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711656,17,1,mart,mart,mart,mart,mart,Mart
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711677,44,1,mardi,mardi,mard,mart,mart,Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711678,45,1,mardi,mardi,mard,mart,mart,Mardi's
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711679,46,1,mart,mart,mart,mart,mart,Mart
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711684,51,1,mard,mard,mart,mart,mart,Mard
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711686,53,1,mart,mart,mart,mart,mart,Mart
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1711693,62,2,mardile,mardile,mard,mart,mart,to Mard
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,123443,1328419,63,2,mardile,mardile,mard,mart,mart,to Mard
1,Mary / Maria / Maarja / Mari,Mary,Ambla,Estonia core/west,North Estonian,viP,Järvamaa,Ambla,123510,1712933,20,1,maria,Maria,Maria,Maria,Maria,Mary
6,Anna / Anne / Ann / Anni,Anna,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123544,1713570,7,3,annekene,anneke,annekene,annetütreke,Anna & -kene,little Anna
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123562,1713869,6,3,jaani,Jaani,Jaan,Jaan,Jaan,Jaan's
7,Peter / Pietari / Peeter,Peeter,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123562,1713870,7,3,peetre,Peetri,Peeter,Peeter,Peeter,Peeter's
1,Mary / Maria / Maarja / Mari,Mari,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123567,1713984,22,5,mari,Mari,Mari,Mari,Mari,Mari
1,Mary / Maria / Maarja / Mari,Mari,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123567,1713986,24,5,mari,Mari,Mari,Mari,Mari,Mari
1,Mary / Maria / Maarja / Mari,Mari,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123567,1713993,31,5,mari,Mari,Mari,Mari,Mari,Mari
1,Mary / Maria / Maarja / Mari,Mari,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123569,1714011,1,2,mari,Mari,Mari,Mari,Mari (proper name),Mari
1,Mary / Maria / Maarja / Mari,Mari,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,123569,1714013,3,2,mari,Mari,Mari,Mari,Mari (proper name),Mari
3,John / Jaan / Jussi / Hans,Hans,Pilistvere,Estonia core/west,North Estonian,viP,Viljandimaa,Pilistvere,123622,1715110,1,1,hans,Hans,Hans,Hans,Johannes,Hans
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715430,4,2,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715430,4,2,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715430,4,4,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715430,4,4,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715431,5,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715431,5,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715432,6,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715432,6,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1350827,22,3,mardisandid,mardisandid,mardisand,mardisand,Mardi & sand,Mardi's guests
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1350827,22,3,mardisandid,mardisandid,mardisand,mardisand,Mardi & sand,Mardi's guests
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1223296,23,1,mardi,Mardi,Mardi,Mard,(proper noun),Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1223296,23,1,mardi,Mardi,Mardi,Mard,(proper noun),Mardi's
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715447,26,2,mart,Mart,Mart,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715447,26,2,mart,Mart,Mart,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1314944,27,1,mart,Mart,Mart,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1314944,27,1,mart,Mart,Mart,Mard,(proper noun),Martin
6,Anna / Anne / Ann / Anni,Anne,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715467,55,3,annekene,Annekene,Annekene,Anne,Anne & -kene,little Anne
6,Anna / Anne / Ann / Anni,Anne,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715467,55,3,annekene,Annekene,Annekene,Anne,Anne & -kene,little Anne
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715471,60,2,mardi,Mardi,Mardi,Mard,(proper noun),Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715471,60,2,mardi,Mardi,Mardi,Mard,(proper noun),Mardi's
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715472,61,3,mardikene,Mardikene,Mardikene,Mard,Mard & -kene,little Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715472,61,3,mardikene,Mardikene,Mardikene,Mard,Mard & -kene,little Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715473,62,2,mardisandikene,mardisandikene,mardisandikene,mardisand,Mardi & sand & -kene,little Mardi's messenger
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715473,62,2,mardisandikene,mardisandikene,mardisandikene,mardisand,Mardi & sand & -kene,little Mardi's messenger
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715477,66,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Martin,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715477,66,1,marti,Mardi,Mardi,Mard,(proper noun),Martin
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715479,69,3,mardikene,Mardikene,Mardikene,Mard,Mard & -kene,little Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715479,69,3,mardikene,Mardikene,Mardikene,Mard,Mard & -kene,little Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715473,70,2,mardisandikene,mardisandikene,mardisandikene,mardisand,Mardi & sand & -kene,little Mardi's messenger
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715473,70,2,mardisandikene,mardisandikene,mardisandikene,mardisand,Mardi & sand & -kene,little Mardi's messenger
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1465953,86,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1465953,86,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1314971,88,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1314971,88,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715493,89,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715493,89,2,mardile,Mardile,Mardi,Mard,(proper noun),to Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715495,91,1,mardisandi,mardisandi,mardisand,mardisand,Mardi & sand,Mardi's messenger
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715495,91,1,mardisandi,mardisandi,mardisand,mardisand,Mardi & sand,Mardi's messenger
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715496,92,1,sandimardi,sandimardi,sandimardi,sandimardi,sand & Mardi,beggar Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715496,92,1,sandimardi,sandimardi,sandimardi,sandimardi,sand & Mardi,beggar Mardi
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715504,100,2,mardil,Mardil,Mardi,Mard,(proper noun),at Mardi
2,Martin / Mart / Märt,Mardi/Mard,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715504,100,2,mardil,Mardil,Mardi,Mard,(proper noun),at Mardi
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715508,107,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715508,107,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715509,108,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715509,108,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715512,111,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715512,111,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715520,119,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715520,119,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715529,128,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715529,128,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715534,133,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715534,133,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Virumaa,Haljala,123630,1715538,137,1,mart,Mart,Mart,Mart,Mart,Mart
2,Martin / Mart / Märt,Mart/Marti,Väike-Maarja,Estonia core/west,North Estonian,viP,Virumaa,Väike-Maarja,123630,1715538,137,1,mart,Mart,Mart,Mart,Mart,Mart
1,Mary / Maria / Maarja / Mari,Maija/Maie,Jõelähtme,Estonia core/west,North Estonian,viP,Harjumaa,Jõelähtme,123737,1717198,1,2,maie,maie,maie,mai,mai & (diminutive -e?),Maie
1,Mary / Maria / Maarja / Mari,Maija/Maie,Jõelähtme,Estonia core/west,North Estonian,viP,Harjumaa,Jõelähtme,123737,1717199,2,1,maie,maie,maie,mai,mai,Maie
1,Mary / Maria / Maarja / Mari,Maija/Maie,Jõelähtme,Estonia core/west,North Estonian,viP,Harjumaa,Jõelähtme,123737,1717226,29,2,maie,maie,maie,mai,mai,Maie
3,John / Jaan / Jussi / Hans,John/St John,Harju-Jaani,Estonia core/west,North Estonian,viP,Harjumaa,Harju-Jaani,123811,1230040,1,1,jaanikene,jaanikene,jaanikene,jaanikene,Jaan & -kene,Little John
6,Anna / Anne / Ann / Anni,Anna,Harju-Jaani,Estonia core/west,North Estonian,viP,Harjumaa,Harju-Jaani,123823,1718361,1,4,annekesta,Annekest,Annekene,Anneke,Anne & -kene,little Anna
6,Anna / Anne / Ann / Anni,Anna,Harju-Jaani,Estonia core/west,North Estonian,viP,Harjumaa,Harju-Jaani,123823,1718362,2,2,anne,Anne,Anne,Anne,Anna,Anna
1,Mary / Maria / Maarja / Mari,Mary,Harju-Jaani,Estonia core/west,North Estonian,viP,Harjumaa,Harju-Jaani,123876,1719206,1,4,mari,Mari,Mari,Mari,Mari (Maria),Mary
2,Martin / Mart / Märt,Mart/Marti,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Pärnumaa,Pärnu-Jaagupi,124025,1721215,28,2,mardi,Mardi,Mart,Mart,proper name,Mart's
3,John / Jaan / Jussi / Hans,Hans,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Pärnumaa,Pärnu-Jaagupi,124026,1721224,6,1,hans,Hans,Hans,Hans,(German loan),Hans
6,Anna / Anne / Ann / Anni,Anne,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124101,1722349,17,3,annekene,annekene,anne-kene,anneke,Anne,little Anne
1,Mary / Maria / Maarja / Mari,Mari,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124101,1722353,22,1,mari,Mari,Mari,Mari,proper name,Mari
6,Anna / Anne / Ann / Anni,Anne,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124101,1722355,24,1,anne,Anne,Anne,Anne,proper name,Anne
3,John / Jaan / Jussi / Hans,Hans,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124165,1723199,1,1,hans,Hans,Hans,Hans,Johannes (via German),Hans
3,John / Jaan / Jussi / Hans,Hans,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124165,1723199,1,1,hans,Hans,Hans,Hans,Johannes (via German),Hans
3,John / Jaan / Jussi / Hans,Hans,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124165,1723203,6,1,hanso,Hansu,Hans,Hans,Johannes,Hans's
3,John / Jaan / Jussi / Hans,Hans,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124165,1723203,6,1,hanso,Hansu,Hans,Hans,Johannes,Hans's
3,John / Jaan / Jussi / Hans,Hans,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124165,1723206,9,1,hantsu,Hansu,Hans,Hans,Johannes,Hans's
3,John / Jaan / Jussi / Hans,Hans,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124165,1723206,9,1,hantsu,Hansu,Hans,Hans,Johannes,Hans's
3,John / Jaan / Jussi / Hans,Hans,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124165,1378542,11,1,hans,Hans,Hans,Hans,Johannes,Hans
3,John / Jaan / Jussi / Hans,Hans,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124165,1378542,11,1,hans,Hans,Hans,Hans,Johannes,Hans
3,John / Jaan / Jussi / Hans,Ants,Tarvastu,Estonia core/west,South Estonian,viE,Viljandimaa,Tarvastu,124165,1723210,14,4,antsuke,Antsuke,Ants,Ants,Ants (Hans variant),little Ants
3,John / Jaan / Jussi / Hans,Ants,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124165,1723210,14,4,antsuke,Antsuke,Ants,Ants,Ants (Hans variant),little Ants
5,Jesus / Christ,Jesus,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724339,16,4,jeesu,Jeesuse,jeesu,Jeesus,Jeesus,of Jesus
1,Mary / Maria / Maarja / Mari,Mary,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724340,17,2,maarja,Maarja,maarja,Maarja,Maarja,of Mary
5,Jesus / Christ,Jesus,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724341,18,2,jeesus,Jeesus,jeesus,Jeesus,Jeesus,Jesus
1,Mary / Maria / Maarja / Mari,Mary,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724342,19,2,maarja,Maarja,maarja,Maarja,Maarja,Mary
5,Jesus / Christ,Jesus,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724345,22,1,jeesus,Jeesus,jeesus,Jeesus,Jeesus,Jesus
1,Mary / Maria / Maarja / Mari,Mary,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724345,22,3,maarja,Maarja,maarja,Maarja,Maarja,Mary
5,Jesus / Christ,Jesus,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724350,27,1,jeesus,Jeesus,jeesus,Jeesus,Jeesus,Jesus
1,Mary / Maria / Maarja / Mari,Mary,Setumaa,South Estonia/Seto,South Estonian,viE,Setumaa,Setumaa,124227,1724351,28,1,maarja,Maarja,maarja,Maarja,Maarja,Mary
4,Catherine / Kadri / Katri,Kadri,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124281,1346020,2,1,kadri,Kadri,Kadri,Kadri,Katri (< Catherine),Kadri
4,Catherine / Kadri / Katri,Kadri,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124281,1346020,2,3,kadri,Kadri,Kadri,Kadri,Katri,Kadri
4,Catherine / Kadri / Katri,Kadri,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124281,1725713,3,1,kadri,Kadri,Kadri,Kadri,Katri,Kadri
4,Catherine / Kadri / Katri,Kadri,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124281,1725714,4,1,kadri,Kadri,Kadri,Kadri,Katri,Kadri
4,Catherine / Kadri / Katri,Kadri,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124281,1209953,11,1,kadril,Kadril,Kadri,Kadri,Katri,at Kadri
6,Anna / Anne / Ann / Anni,Ann,Rapla,Estonia core/west,North Estonian,viP,Harjumaa,Rapla,124286,1725803,5,4,anneke,Anneke,Anne,Anne,Anne & -ke,little Ann
6,Anna / Anne / Ann / Anni,Anne,Paistu,Estonia core/west,South Estonian,viE,Viljandimaa,Paistu,124304,1726190,1,3,annekene,annekena,annekene,anneke,anne & -kene,little Anne
7,Peter / Pietari / Peeter,Peter,Paistu,Estonia core/west,South Estonian,viE,Viljandimaa,Paistu,124304,1726199,10,2,peeter,Peeter,peeter,Peeter,Peeter,Peter
3,John / Jaan / Jussi / Hans,John/St John,Halliste,Estonia core/west,South Estonian,viE,Pärnumaa,Halliste,124397,1727717,1,3,jaani,jaani,Jaan,Jaan,Jaan (John),to John's
6,Anna / Anne / Ann / Anni,Ann,Halliste,Estonia core/west,South Estonian,viE,Pärnumaa,Halliste,124406,1727850,6,1,ann,Ann,ann,anne,anne,Ann
4,Catherine / Kadri / Katri,Kaisa/Kaie,Jüri,Estonia core/west,North Estonian,viP,Harjumaa,Jüri,124436,1728334,9,3,kaie,Kaie,Kai,Kai,Kai,Kaie's
6,Anna / Anne / Ann / Anni,Anne,Äksi,Estonia core/west,North Estonian,viP,Tartumaa,Äksi,124454,1728514,6,3,anne,Anne,Anne,Anne,Anne,Anne's
3,John / Jaan / Jussi / Hans,Hans,Pilistvere,Estonia core/west,North Estonian,viP,Viljandimaa,Pilistvere,124480,1715110,2,1,Hans,Hans,Hans,Hans,Hans,Hans
3,John / Jaan / Jussi / Hans,Hans,Tartu-Maarja,Estonia core/west,South Estonian,viE,Tartumaa,Tartu-Maarja,124620,1731821,2,2,hansu,Hansu,Hans,Hans,Hans,Hans's
5,Jesus / Christ,Jesus,Rõuge,South Estonia/Seto,South Estonian,viE,Võrumaa,Rõuge,124641,1732128,18,1,jeesu,Jeesuse,jeesu,Jeesus,Jeesus,Jesus's
3,John / Jaan / Jussi / Hans,John/St John,Kuusalu,Estonia core/west,North Estonian,viP,Harjumaa,Kuusalu,124683,1230040,1,1,jaanikene,jaanikene,jaanikene,jaanikene,Jaan (proper noun),little John
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1733375,1,3,kadrisandi,Kadrisaadik,Kadrisandi,Kadrisaadik,Kadri & saatma,Kadri's envoy
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1631106,2,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1733376,3,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1733377,4,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1733378,5,2,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1432232,6,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,124699,1733383,11,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
